date,strategy,drawdown
2019-05-07,baseline_no_overlay,-0.08468602822906457
2019-05-08,baseline_no_overlay,-0.08682610297428006
2019-05-09,baseline_no_overlay,-0.08818307446723672
2019-05-10,baseline_no_overlay,-0.08646682212890888
2019-05-13,baseline_no_overlay,-0.08448255967446139
2019-05-14,baseline_no_overlay,-0.08205175543888776
2019-05-15,baseline_no_overlay,-0.07813853201203291
2019-05-16,baseline_no_overlay,-0.07812300388010907
2019-05-17,baseline_no_overlay,-0.07783507419238622
2019-05-20,baseline_no_overlay,-0.07374950853860773
2019-05-21,baseline_no_overlay,-0.07411788500245187
2019-05-22,baseline_no_overlay,-0.07509503105839721
2019-05-23,baseline_no_overlay,-0.0755026602874963
2019-05-24,baseline_no_overlay,-0.0803557510136178
2019-05-27,baseline_no_overlay,-0.07856892045421926
2019-05-28,baseline_no_overlay,-0.07975165878748469
2019-05-29,baseline_no_overlay,-0.07992907674023486
2019-05-30,baseline_no_overlay,-0.08071532173209028
2019-05-31,baseline_no_overlay,-0.08403629700264315
2019-06-03,baseline_no_overlay,-0.08860913154058736
2019-06-04,baseline_no_overlay,-0.08708299355537763
2019-06-05,baseline_no_overlay,-0.08702752587530793
2019-06-06,baseline_no_overlay,-0.08818214544618352
2019-06-07,baseline_no_overlay,-0.08460954759030026
2019-06-10,baseline_no_overlay,-0.08289060181925845
2019-06-11,baseline_no_overlay,-0.08323513240677827
2019-06-12,baseline_no_overlay,-0.08622780802947994
2019-06-13,baseline_no_overlay,-0.08769989500027475
2019-06-14,baseline_no_overlay,-0.08642641544454921
2019-06-17,baseline_no_overlay,-0.08889817138343259
2019-06-18,baseline_no_overlay,-0.08996684106039221
2019-06-19,baseline_no_overlay,-0.08797210779793052
2019-06-20,baseline_no_overlay,-0.0844793808414871
2019-06-21,baseline_no_overlay,-0.08449321025806744
2019-06-24,baseline_no_overlay,-0.08308602747506166
2019-06-25,baseline_no_overlay,-0.08417120354150609
2019-06-26,baseline_no_overlay,-0.08456678618473679
2019-06-27,baseline_no_overlay,-0.09065734093006506
2019-06-28,baseline_no_overlay,-0.08831336899563769
2019-07-01,baseline_no_overlay,-0.08240980674937581
2019-07-02,baseline_no_overlay,-0.08396988347735723
2019-07-03,baseline_no_overlay,-0.08461114110986678
2019-07-04,baseline_no_overlay,-0.07986091657941419
2019-07-05,baseline_no_overlay,-0.07894943820227662
2019-07-08,baseline_no_overlay,-0.08261924589541858
2019-07-09,baseline_no_overlay,-0.08163501976495857
2019-07-10,baseline_no_overlay,-0.07982752304168683
2019-07-11,baseline_no_overlay,-0.0778438444880919
2019-07-12,baseline_no_overlay,-0.07913389338486199
2019-07-15,baseline_no_overlay,-0.0802307299191225
2019-07-16,baseline_no_overlay,-0.0766831742565025
2019-07-17,baseline_no_overlay,-0.07653188594957094
2019-07-18,baseline_no_overlay,-0.07912874928823999
2019-07-19,baseline_no_overlay,-0.0768881493918473
2019-07-22,baseline_no_overlay,-0.0770361258446951
2019-07-23,baseline_no_overlay,-0.07420048961792147
2019-07-24,baseline_no_overlay,-0.07464990046253683
2019-07-25,baseline_no_overlay,-0.07213129749055824
2019-07-26,baseline_no_overlay,-0.07280013054294954
2019-07-29,baseline_no_overlay,-0.07107855778888039
2019-07-30,baseline_no_overlay,-0.07600267631143298
2019-07-31,baseline_no_overlay,-0.07396962149390218
2019-08-01,baseline_no_overlay,-0.07176350092552464
2019-08-02,baseline_no_overlay,-0.07439200645883037
2019-08-05,baseline_no_overlay,-0.08112578022542605
2019-08-06,baseline_no_overlay,-0.08419667948974274
2019-08-07,baseline_no_overlay,-0.08372290893988354
2019-08-08,baseline_no_overlay,-0.08033919219005337
2019-08-09,baseline_no_overlay,-0.08071042196376099
2019-08-12,baseline_no_overlay,-0.0803840868215695
2019-08-13,baseline_no_overlay,-0.08357056287206599
2019-08-14,baseline_no_overlay,-0.0828613028327333
2019-08-15,baseline_no_overlay,-0.07910873130530027
2019-08-16,baseline_no_overlay,-0.0789030135665243
2019-08-19,baseline_no_overlay,-0.07848777420909503
2019-08-20,baseline_no_overlay,-0.07703094632969376
2019-08-21,baseline_no_overlay,-0.07304503685682395
2019-08-22,baseline_no_overlay,-0.07184380715474104
2019-08-23,baseline_no_overlay,-0.07382223566064183
2019-08-26,baseline_no_overlay,-0.07739800937131347
2019-08-27,baseline_no_overlay,-0.0796179953417594
2019-08-28,baseline_no_overlay,-0.0794662351004376
2019-08-29,baseline_no_overlay,-0.0789983644042681
2019-08-30,baseline_no_overlay,-0.07698231464840433
2019-09-03,baseline_no_overlay,-0.07877520269044269
2019-09-04,baseline_no_overlay,-0.0794184755036973
2019-09-05,baseline_no_overlay,-0.07972169591885436
2019-09-06,baseline_no_overlay,-0.08067399520410568
2019-09-09,baseline_no_overlay,-0.08066024806078864
2019-09-10,baseline_no_overlay,-0.08211122155865691
2019-09-11,baseline_no_overlay,-0.08246366716256381
2019-09-12,baseline_no_overlay,-0.08007267267685758
2019-09-13,baseline_no_overlay,-0.07582416833067496
2019-09-16,baseline_no_overlay,-0.0747591374846972
2019-09-17,baseline_no_overlay,-0.07204450721367761
2019-09-18,baseline_no_overlay,-0.07276795609087838
2019-09-19,baseline_no_overlay,-0.07202764302739295
2019-09-20,baseline_no_overlay,-0.07476586444146194
2019-09-23,baseline_no_overlay,-0.0765021307993643
2019-09-24,baseline_no_overlay,-0.07565330120620417
2019-09-25,baseline_no_overlay,-0.07597991954705907
2019-09-26,baseline_no_overlay,-0.07468781726723628
2019-09-27,baseline_no_overlay,-0.07197299380641198
2019-09-30,baseline_no_overlay,-0.07249831838218745
2019-10-01,baseline_no_overlay,-0.0713370656083705
2019-10-02,baseline_no_overlay,-0.074895786747051
2019-10-03,baseline_no_overlay,-0.074467787742171
2019-10-04,baseline_no_overlay,-0.07642096507367757
2019-10-07,baseline_no_overlay,-0.07808849658994621
2019-10-08,baseline_no_overlay,-0.07622211077130947
2019-10-09,baseline_no_overlay,-0.07640820519651925
2019-10-10,baseline_no_overlay,-0.07659050242764764
2019-10-11,baseline_no_overlay,-0.07488016974397371
2019-10-14,baseline_no_overlay,-0.07419599310783154
2019-10-15,baseline_no_overlay,-0.07441731100420113
2019-10-16,baseline_no_overlay,-0.07386066210400233
2019-10-17,baseline_no_overlay,-0.07578503924106206
2019-10-18,baseline_no_overlay,-0.07605201342579038
2019-10-21,baseline_no_overlay,-0.07824707397054798
2019-10-22,baseline_no_overlay,-0.07691139964431115
2019-10-23,baseline_no_overlay,-0.07669904872735511
2019-10-24,baseline_no_overlay,-0.07436883276759465
2019-10-25,baseline_no_overlay,-0.07313381623345316
2019-10-28,baseline_no_overlay,-0.07317880884407413
2019-10-29,baseline_no_overlay,-0.07344893178047718
2019-10-30,baseline_no_overlay,-0.07144415367882784
2019-10-31,baseline_no_overlay,-0.07230941875163266
2019-11-01,baseline_no_overlay,-0.0656473769512963
2019-11-04,baseline_no_overlay,-0.06276591264042275
2019-11-05,baseline_no_overlay,-0.06197071661245701
2019-11-06,baseline_no_overlay,-0.06173321437177259
2019-11-07,baseline_no_overlay,-0.06210515773761427
2019-11-08,baseline_no_overlay,-0.06273955571822598
2019-11-11,baseline_no_overlay,-0.06500570748896661
2019-11-12,baseline_no_overlay,-0.06442355940146072
2019-11-13,baseline_no_overlay,-0.06662417676481946
2019-11-14,baseline_no_overlay,-0.06681734910578119
2019-11-15,baseline_no_overlay,-0.06767655084073343
2019-11-18,baseline_no_overlay,-0.07033869307795793
2019-11-19,baseline_no_overlay,-0.06842132290135605
2019-11-20,baseline_no_overlay,-0.0715376126348245
2019-11-21,baseline_no_overlay,-0.07625489526266571
2019-11-22,baseline_no_overlay,-0.0798983567752114
2019-11-25,baseline_no_overlay,-0.08044475240048565
2019-11-26,baseline_no_overlay,-0.08028747456330487
2019-11-27,baseline_no_overlay,-0.07977963059546744
2019-11-28,baseline_no_overlay,-0.08269368864475657
2019-11-29,baseline_no_overlay,-0.08257828233210751
2019-12-02,baseline_no_overlay,-0.08686413654111036
2019-12-03,baseline_no_overlay,-0.08901336901906343
2019-12-04,baseline_no_overlay,-0.08454489704423918
2019-12-05,baseline_no_overlay,-0.0856656820196714
2019-12-06,baseline_no_overlay,-0.08557805897491733
2019-12-09,baseline_no_overlay,-0.08461256113484317
2019-12-10,baseline_no_overlay,-0.08699699444283115
2019-12-11,baseline_no_overlay,-0.08648452229229131
2019-12-12,baseline_no_overlay,-0.08400260193890052
2019-12-13,baseline_no_overlay,-0.08482663633636478
2019-12-16,baseline_no_overlay,-0.0866230929291274
2019-12-17,baseline_no_overlay,-0.08934414889046449
2019-12-18,baseline_no_overlay,-0.09038363926809256
2019-12-19,baseline_no_overlay,-0.09000978620359912
2019-12-20,baseline_no_overlay,-0.08854445477482253
2019-12-23,baseline_no_overlay,-0.08745455101695598
2019-12-24,baseline_no_overlay,-0.08768212383190621
2019-12-25,baseline_no_overlay,-0.08690338004093323
2019-12-26,baseline_no_overlay,-0.08783918410052383
2019-12-27,baseline_no_overlay,-0.08603663016205043
2019-12-30,baseline_no_overlay,-0.08544929406843271
2019-12-31,baseline_no_overlay,-0.0870997683511584
2020-01-02,baseline_no_overlay,-0.08486261067936962
2020-01-03,baseline_no_overlay,-0.08553310980194395
2020-01-06,baseline_no_overlay,-0.08928738482686494
2020-01-07,baseline_no_overlay,-0.08820491982995782
2020-01-08,baseline_no_overlay,-0.09206859775115828
2020-01-09,baseline_no_overlay,-0.08805762815132068
2020-01-10,baseline_no_overlay,-0.08480031816193989
2020-01-13,baseline_no_overlay,-0.0859343455081627
2020-01-14,baseline_no_overlay,-0.08548482440519423
2020-01-15,baseline_no_overlay,-0.08526332559756067
2020-01-16,baseline_no_overlay,-0.08240575667171879
2020-01-17,baseline_no_overlay,-0.08041097222538984
2020-01-20,baseline_no_overlay,-0.0805530755469599
2020-01-21,baseline_no_overlay,-0.07726728943267358
2020-01-22,baseline_no_overlay,-0.07503025211609282
2020-01-30,baseline_no_overlay,-0.08932288579780978
2020-01-31,baseline_no_overlay,-0.09829483536819661
2020-02-03,baseline_no_overlay,-0.10163759118922966
2020-02-04,baseline_no_overlay,-0.10126227862589843
2020-02-05,baseline_no_overlay,-0.10253698662902089
2020-02-06,baseline_no_overlay,-0.09762006202681117
2020-02-07,baseline_no_overlay,-0.09672025806522089
2020-02-10,baseline_no_overlay,-0.10085689858638525
2020-02-11,baseline_no_overlay,-0.09932534751077948
2020-02-12,baseline_no_overlay,-0.09811427396612016
2020-02-13,baseline_no_overlay,-0.09789230820155803
2020-02-14,baseline_no_overlay,-0.09822599890015915
2020-02-17,baseline_no_overlay,-0.09929796727424633
2020-02-18,baseline_no_overlay,-0.10196269872504038
2020-02-19,baseline_no_overlay,-0.10167561750462162
2020-02-20,baseline_no_overlay,-0.09816448751238893
2020-02-21,baseline_no_overlay,-0.10029399146293361
2020-02-24,baseline_no_overlay,-0.11140088521401781
2020-02-25,baseline_no_overlay,-0.10885623046537662
2020-02-26,baseline_no_overlay,-0.11474448124027237
2020-02-27,baseline_no_overlay,-0.11380939243995047
2020-02-28,baseline_no_overlay,-0.12034329040691405
2020-03-02,baseline_no_overlay,-0.11943574292917425
2020-03-03,baseline_no_overlay,-0.1169183254637971
2020-03-04,baseline_no_overlay,-0.11744535406477641
2020-03-05,baseline_no_overlay,-0.11583267192356073
2020-03-06,baseline_no_overlay,-0.11660952948294623
2020-03-09,baseline_no_overlay,-0.14030282982526632
2020-03-10,baseline_no_overlay,-0.13947696683183175
2020-03-11,baseline_no_overlay,-0.15111013273818397
2020-03-12,baseline_no_overlay,-0.17025102068744058
2020-03-13,baseline_no_overlay,-0.17364978716692314
2020-03-16,baseline_no_overlay,-0.1801271129568245
2020-03-17,baseline_no_overlay,-0.18111597912065913
2020-03-18,baseline_no_overlay,-0.18024257253391385
2020-03-19,baseline_no_overlay,-0.19071206856592515
2020-03-20,baseline_no_overlay,-0.19851230991934832
2020-03-23,baseline_no_overlay,-0.21880539249572328
2020-03-24,baseline_no_overlay,-0.22232461246206603
2020-03-25,baseline_no_overlay,-0.2080714213209116
2020-03-26,baseline_no_overlay,-0.20616146360232035
2020-03-27,baseline_no_overlay,-0.20528366637155804
2020-03-30,baseline_no_overlay,-0.22230464429070973
2020-03-31,baseline_no_overlay,-0.22220615766930063
2020-04-01,baseline_no_overlay,-0.21344453755949966
2020-04-03,baseline_no_overlay,-0.20252951465291402
2020-04-06,baseline_no_overlay,-0.18534122479407267
2020-04-07,baseline_no_overlay,-0.1806340010892863
2020-04-08,baseline_no_overlay,-0.18000251537376166
2020-04-09,baseline_no_overlay,-0.17397340010949003
2020-04-10,baseline_no_overlay,-0.17513043184564814
2020-04-13,baseline_no_overlay,-0.17150731900291316
2020-04-14,baseline_no_overlay,-0.17074971479011414
2020-04-15,baseline_no_overlay,-0.1659638932953732
2020-04-16,baseline_no_overlay,-0.16429998948906122
2020-04-17,baseline_no_overlay,-0.159978489994835
2020-04-20,baseline_no_overlay,-0.1573877445253382
2020-04-21,baseline_no_overlay,-0.17155694635539476
2020-04-22,baseline_no_overlay,-0.17059651224990313
2020-04-23,baseline_no_overlay,-0.1681723237902546
2020-04-24,baseline_no_overlay,-0.16682865788083856
2020-04-27,baseline_no_overlay,-0.16978689910926448
2020-04-28,baseline_no_overlay,-0.17140567838678555
2020-04-29,baseline_no_overlay,-0.1705781707283488
2020-05-04,baseline_no_overlay,-0.17343626984021343
2020-05-05,baseline_no_overlay,-0.17276041315097856
2020-05-06,baseline_no_overlay,-0.16502648177777246
2020-05-07,baseline_no_overlay,-0.15854618462847514
2020-05-08,baseline_no_overlay,-0.1504506444737469
2020-05-11,baseline_no_overlay,-0.14364827850330097
2020-05-12,baseline_no_overlay,-0.14023176658969672
2020-05-13,baseline_no_overlay,-0.14077565056944563
2020-05-14,baseline_no_overlay,-0.14163306302283762
2020-05-15,baseline_no_overlay,-0.14399785308205337
2020-05-18,baseline_no_overlay,-0.13985557596907916
2020-05-19,baseline_no_overlay,-0.13592050019109603
2020-05-20,baseline_no_overlay,-0.13280847368618032
2020-05-21,baseline_no_overlay,-0.12826204136846409
2020-05-22,baseline_no_overlay,-0.1330296268277127
2020-05-25,baseline_no_overlay,-0.13037831323468219
2020-05-26,baseline_no_overlay,-0.12573201157654001
2020-05-27,baseline_no_overlay,-0.1313174827230401
2020-05-28,baseline_no_overlay,-0.12965256730551844
2020-05-29,baseline_no_overlay,-0.12828328559846047
2020-06-01,baseline_no_overlay,-0.12178059785529671
2020-06-02,baseline_no_overlay,-0.12377805036171097
2020-06-03,baseline_no_overlay,-0.12088628451574768
2020-06-04,baseline_no_overlay,-0.11959358869740355
2020-06-05,baseline_no_overlay,-0.11856094755243429
2020-06-08,baseline_no_overlay,-0.11229669157927435
2020-06-09,baseline_no_overlay,-0.11289696602757227
2020-06-10,baseline_no_overlay,-0.11235217619169136
2020-06-11,baseline_no_overlay,-0.12744984078207533
2020-06-12,baseline_no_overlay,-0.12910875395837873
2020-06-15,baseline_no_overlay,-0.14259019487448543
2020-06-16,baseline_no_overlay,-0.13285721401863992
2020-06-17,baseline_no_overlay,-0.13363410982348556
2020-06-18,baseline_no_overlay,-0.13328757342510877
2020-06-19,baseline_no_overlay,-0.1274410936092063
2020-06-22,baseline_no_overlay,-0.12619560505212268
2020-06-23,baseline_no_overlay,-0.1276241835287143
2020-06-24,baseline_no_overlay,-0.131492423131913
2020-06-25,baseline_no_overlay,-0.13372978927101042
2020-06-26,baseline_no_overlay,-0.13483858088866651
2020-06-29,baseline_no_overlay,-0.1442859046537066
2020-06-30,baseline_no_overlay,-0.14600739616373692
2020-07-01,baseline_no_overlay,-0.13859328507809932
2020-07-02,baseline_no_overlay,-0.13913040434174784
2020-07-03,baseline_no_overlay,-0.13695363381842762
2020-07-06,baseline_no_overlay,-0.13120890373085548
2020-07-07,baseline_no_overlay,-0.13020378376540664
2020-07-08,baseline_no_overlay,-0.1297291047791299
2020-07-09,baseline_no_overlay,-0.12452420928832586
2020-07-10,baseline_no_overlay,-0.12688894225083502
2020-07-13,baseline_no_overlay,-0.1279570493687101
2020-07-14,baseline_no_overlay,-0.12821781423742262
2020-07-15,baseline_no_overlay,-0.1275013680442677
2020-07-16,baseline_no_overlay,-0.1248129222587443
2020-07-17,baseline_no_overlay,-0.12680516511593476
2020-07-20,baseline_no_overlay,-0.13079985524143078
2020-07-21,baseline_no_overlay,-0.13070703002876738
2020-07-22,baseline_no_overlay,-0.13322544620523114
2020-07-23,baseline_no_overlay,-0.1326443210928281
2020-07-24,baseline_no_overlay,-0.14302544286681662
2020-07-27,baseline_no_overlay,-0.1599250413203127
2020-07-28,baseline_no_overlay,-0.14867546301375834
2020-07-29,baseline_no_overlay,-0.15820864752083263
2020-07-30,baseline_no_overlay,-0.15398343511580725
2020-07-31,baseline_no_overlay,-0.15512403195621804
2020-08-03,baseline_no_overlay,-0.1485095655227261
2020-08-04,baseline_no_overlay,-0.1428494848893146
2020-08-05,baseline_no_overlay,-0.13826504859491373
2020-08-06,baseline_no_overlay,-0.13725356577922598
2020-08-07,baseline_no_overlay,-0.13661326736608403
2020-08-10,baseline_no_overlay,-0.13582941484367106
2020-08-11,baseline_no_overlay,-0.1358911526451455
2020-08-12,baseline_no_overlay,-0.13422203777011465
2020-08-13,baseline_no_overlay,-0.1307744372210876
2020-08-14,baseline_no_overlay,-0.1326934235172813
2020-08-17,baseline_no_overlay,-0.13296064795362228
2020-08-18,baseline_no_overlay,-0.1345232042246285
2020-08-19,baseline_no_overlay,-0.1325792301636003
2020-08-20,baseline_no_overlay,-0.1338506185213516
2020-08-21,baseline_no_overlay,-0.13120902272749124
2020-08-24,baseline_no_overlay,-0.12532459391374573
2020-08-25,baseline_no_overlay,-0.12289944684649534
2020-08-26,baseline_no_overlay,-0.12319348141831721
2020-08-27,baseline_no_overlay,-0.12268109165432683
2020-08-28,baseline_no_overlay,-0.120851640198122
2020-08-31,baseline_no_overlay,-0.11970332804313422
2020-09-01,baseline_no_overlay,-0.11536592935013268
2020-09-03,baseline_no_overlay,-0.1099636258793123
2020-09-04,baseline_no_overlay,-0.11102727178997063
2020-09-07,baseline_no_overlay,-0.11656133929759394
2020-09-08,baseline_no_overlay,-0.11584859397843872
2020-09-09,baseline_no_overlay,-0.11618504964924992
2020-09-10,baseline_no_overlay,-0.11639028676122387
2020-09-11,baseline_no_overlay,-0.11634261697907167
2020-09-14,baseline_no_overlay,-0.11422198338656087
2020-09-15,baseline_no_overlay,-0.11356455498085882
2020-09-16,baseline_no_overlay,-0.11309674888292243
2020-09-17,baseline_no_overlay,-0.11448055005338165
2020-09-18,baseline_no_overlay,-0.1118498503038079
2020-09-21,baseline_no_overlay,-0.10908991564825332
2020-09-22,baseline_no_overlay,-0.1098234174695989
2020-09-23,baseline_no_overlay,-0.10737831206584891
2020-09-24,baseline_no_overlay,-0.10893975952459534
2020-09-25,baseline_no_overlay,-0.10907213096024648
2020-09-28,baseline_no_overlay,-0.10745795574362504
2020-09-29,baseline_no_overlay,-0.11085344759428106
2020-09-30,baseline_no_overlay,-0.11040370721269477
2020-10-01,baseline_no_overlay,-0.1069456167125058
2020-10-02,baseline_no_overlay,-0.10879916495998199
2020-10-05,baseline_no_overlay,-0.10694214603481966
2020-10-06,baseline_no_overlay,-0.10655030184581982
2020-10-07,baseline_no_overlay,-0.10491136811743385
2020-10-08,baseline_no_overlay,-0.10528749633114809
2020-10-09,baseline_no_overlay,-0.10324908779842168
2020-10-12,baseline_no_overlay,-0.10250263944130888
2020-10-13,baseline_no_overlay,-0.10080838880135878
2020-10-14,baseline_no_overlay,-0.096488569780951
2020-10-15,baseline_no_overlay,-0.09540731588444518
2020-10-16,baseline_no_overlay,-0.09519935998660678
2020-10-19,baseline_no_overlay,-0.09504293983427503
2020-10-20,baseline_no_overlay,-0.09475508615680939
2020-10-21,baseline_no_overlay,-0.09705890758736002
2020-10-22,baseline_no_overlay,-0.09292148794110022
2020-10-23,baseline_no_overlay,-0.08812838632919906
2020-10-26,baseline_no_overlay,-0.09264713855590478
2020-10-27,baseline_no_overlay,-0.09437066745383038
2020-10-28,baseline_no_overlay,-0.10405766550008888
2020-10-29,baseline_no_overlay,-0.10480877423018342
2020-10-30,baseline_no_overlay,-0.10232096366465482
2020-11-02,baseline_no_overlay,-0.09903191584839466
2020-11-03,baseline_no_overlay,-0.09832535231956252
2020-11-04,baseline_no_overlay,-0.09657530245177792
2020-11-05,baseline_no_overlay,-0.0974286553592476
2020-11-06,baseline_no_overlay,-0.09724820575256388
2020-11-09,baseline_no_overlay,-0.0918665302293814
2020-11-10,baseline_no_overlay,-0.09194331400201328
2020-11-11,baseline_no_overlay,-0.09183877742302071
2020-11-12,baseline_no_overlay,-0.08905516184896223
2020-11-13,baseline_no_overlay,-0.08615971144666901
2020-11-16,baseline_no_overlay,-0.09268145872407674
2020-11-17,baseline_no_overlay,-0.08583717952944714
2020-11-18,baseline_no_overlay,-0.08396490952637203
2020-11-19,baseline_no_overlay,-0.07995991660997481
2020-11-20,baseline_no_overlay,-0.07718694567778739
2020-11-23,baseline_no_overlay,-0.07544933274945731
2020-11-24,baseline_no_overlay,-0.07480761048409434
2020-11-25,baseline_no_overlay,-0.07306822081601971
2020-11-26,baseline_no_overlay,-0.07063048282830442
2020-11-27,baseline_no_overlay,-0.06884522227814227
2020-11-30,baseline_no_overlay,-0.07183577729350021
2020-12-01,baseline_no_overlay,-0.06965544395419931
2020-12-02,baseline_no_overlay,-0.06741903123514337
2020-12-03,baseline_no_overlay,-0.06530162505482173
2020-12-04,baseline_no_overlay,-0.06463393083302149
2020-12-07,baseline_no_overlay,-0.061338034812307374
2020-12-08,baseline_no_overlay,-0.061661159245687824
2020-12-09,baseline_no_overlay,-0.05798871003667816
2020-12-10,baseline_no_overlay,-0.061376045638005916
2020-12-11,baseline_no_overlay,-0.05612897554640639
2020-12-14,baseline_no_overlay,-0.04907011014126328
2020-12-15,baseline_no_overlay,-0.05281485457597912
2020-12-16,baseline_no_overlay,-0.048323944018155096
2020-12-17,baseline_no_overlay,-0.05447349203280216
2020-12-18,baseline_no_overlay,-0.048672588549491747
2020-12-21,baseline_no_overlay,-0.043434758535251805
2020-12-22,baseline_no_overlay,-0.042488631169184665
2020-12-23,baseline_no_overlay,-0.044374168071964926
2020-12-24,baseline_no_overlay,-0.04873090930840962
2020-12-25,baseline_no_overlay,-0.04252473383244271
2020-12-28,baseline_no_overlay,-0.03979425485521937
2020-12-29,baseline_no_overlay,-0.03652364162934674
2020-12-30,baseline_no_overlay,-0.03729915275885887
2020-12-31,baseline_no_overlay,-0.03494775835305686
2021-01-04,baseline_no_overlay,-0.028726900050949356
2021-01-05,baseline_no_overlay,-0.02390704131638155
2021-01-06,baseline_no_overlay,-0.01958499745754838
2021-01-07,baseline_no_overlay,-0.014179031890289129
2021-01-08,baseline_no_overlay,-0.00953594725656648
2021-01-11,baseline_no_overlay,-0.002552931361248789
2021-01-12,baseline_no_overlay,0.0
2021-01-13,baseline_no_overlay,-0.00252104759278593
2021-01-14,baseline_no_overlay,-0.002060233959536917
2021-01-15,baseline_no_overlay,0.0
2021-01-18,baseline_no_overlay,-0.0008538556125693431
2021-01-19,baseline_no_overlay,-0.022134318913231255
2021-01-20,baseline_no_overlay,-0.02081855592472326
2021-01-21,baseline_no_overlay,-0.009639738445848978
2021-01-22,baseline_no_overlay,-0.008607691065062317
2021-01-25,baseline_no_overlay,-0.008924162999982665
2021-01-26,baseline_no_overlay,-0.020587259621472342
2021-01-27,baseline_no_overlay,-0.035524304600869305
2021-01-28,baseline_no_overlay,-0.06275213355614617
2021-01-29,baseline_no_overlay,-0.05123318512262631
2021-02-01,baseline_no_overlay,-0.05901723582299101
2021-02-02,baseline_no_overlay,-0.04442130813558964
2021-02-03,baseline_no_overlay,-0.031173607411632775
2021-02-04,baseline_no_overlay,-0.030851508579372466
2021-02-05,baseline_no_overlay,-0.025420660857967348
2021-02-08,baseline_no_overlay,-0.04238274638962758
2021-02-09,baseline_no_overlay,-0.030884800052081385
2021-02-17,baseline_no_overlay,-0.015321676218887359
2021-02-18,baseline_no_overlay,-0.008039884485419146
2021-02-19,baseline_no_overlay,-0.008413664356659134
2021-02-22,baseline_no_overlay,-0.007891243102804313
2021-02-23,baseline_no_overlay,-0.006918987866059156
2021-02-24,baseline_no_overlay,-0.01300139449834381
2021-02-25,baseline_no_overlay,-0.011790956135024788
2021-02-26,baseline_no_overlay,-0.010676248614419404
2021-03-01,baseline_no_overlay,-0.004148791649810968
2021-03-02,baseline_no_overlay,-0.0039998230759249465
2021-03-03,baseline_no_overlay,-0.0038933817569011264
2021-03-04,baseline_no_overlay,-0.010685046444352975
2017-03-14,baseline_risk_overlay,0.0
2017-03-15,baseline_risk_overlay,-0.0007256684243132083
2017-03-16,baseline_risk_overlay,-0.0005773105080288943
2017-03-17,baseline_risk_overlay,-0.002112068869880357
2017-03-20,baseline_risk_overlay,-0.0007979751646212119
2017-03-21,baseline_risk_overlay,-0.00046398060433616717
2017-03-22,baseline_risk_overlay,-0.0015177526131775476
2017-03-23,baseline_risk_overlay,-0.0006302363470384043
2017-03-24,baseline_risk_overlay,-0.00021435368762745544
2017-03-27,baseline_risk_overlay,0.0
2017-03-28,baseline_risk_overlay,-0.0007077325979290006
2017-03-29,baseline_risk_overlay,-0.0005298724711769731
2017-03-30,baseline_risk_overlay,0.0
2017-03-31,baseline_risk_overlay,-0.00025504038018031583
2017-04-03,baseline_risk_overlay,-0.0002512697083619786
2017-04-04,baseline_risk_overlay,0.0
2017-04-05,baseline_risk_overlay,-0.00015351491400461548
2017-04-07,baseline_risk_overlay,0.0
2017-04-10,baseline_risk_overlay,0.0
2017-04-11,baseline_risk_overlay,0.0
2017-04-12,baseline_risk_overlay,-0.0009412376637406572
2017-04-13,baseline_risk_overlay,-0.00113634625519754
2017-04-14,baseline_risk_overlay,-0.0020053069076619856
2017-04-17,baseline_risk_overlay,-0.0031258583220049596
2017-04-18,baseline_risk_overlay,-0.0025531182331888225
2017-04-19,baseline_risk_overlay,-0.002277775402381499
2017-04-20,baseline_risk_overlay,-0.002925241684375468
2017-04-21,baseline_risk_overlay,-0.0029709281434314727
2017-04-24,baseline_risk_overlay,-0.0034132746007315973
2017-04-25,baseline_risk_overlay,-0.00367201370695025
2017-04-26,baseline_risk_overlay,-0.0033195537435704026
2017-04-27,baseline_risk_overlay,-0.0023294626482471825
2017-04-28,baseline_risk_overlay,-0.0021415801501378784
2017-05-03,baseline_risk_overlay,-0.00184800091500803
2017-05-04,baseline_risk_overlay,-0.001437961461965176
2017-05-05,baseline_risk_overlay,-0.001773426514375842
2017-05-08,baseline_risk_overlay,-0.0019578998312727025
2017-05-09,baseline_risk_overlay,-0.0014520423619603928
2017-05-10,baseline_risk_overlay,-0.0010974052033115855
2017-05-11,baseline_risk_overlay,-0.000994473711003252
2017-05-12,baseline_risk_overlay,-0.000989183134351146
2017-05-15,baseline_risk_overlay,-0.0009960463870248848
2017-05-16,baseline_risk_overlay,-0.0010981090835933127
2017-05-17,baseline_risk_overlay,-0.0004473968451005339
2017-05-18,baseline_risk_overlay,-0.0005175587830724693
2017-05-19,baseline_risk_overlay,0.0
2017-05-22,baseline_risk_overlay,0.0
2017-05-23,baseline_risk_overlay,-0.0004923768255715721
2017-05-24,baseline_risk_overlay,-0.00023087263404752978
2017-05-25,baseline_risk_overlay,-0.00036013126042355736
2017-05-26,baseline_risk_overlay,-0.00014827095298453052
2017-05-29,baseline_risk_overlay,0.0
2017-05-30,baseline_risk_overlay,-0.0011959288843507165
2017-05-31,baseline_risk_overlay,-0.0012575789409690064
2017-06-01,baseline_risk_overlay,-0.0007001833520405842
2017-06-02,baseline_risk_overlay,-0.0017180123604648712
