date,strategy,equity
2020-12-24,baseline_no_overlay,1.1911518201645945
2020-12-25,baseline_no_overlay,1.1989230147580028
2020-12-28,baseline_no_overlay,1.2023420420715847
2020-12-29,baseline_no_overlay,1.2064374099702937
2020-12-30,baseline_no_overlay,1.205466337218624
2020-12-31,baseline_no_overlay,1.2084106857250594
2021-01-04,baseline_no_overlay,1.2162002657314424
2021-01-05,baseline_no_overlay,1.2222355543377847
2021-01-06,baseline_no_overlay,1.227647493461695
2021-01-07,baseline_no_overlay,1.2344166882018568
2021-01-08,baseline_no_overlay,1.2402306253588142
2021-01-11,baseline_no_overlay,1.2489745572024304
2021-01-12,baseline_no_overlay,1.2526960262882254
2021-01-13,baseline_no_overlay,1.249537919986659
2021-01-14,baseline_no_overlay,1.2501151793938894
2021-01-15,baseline_no_overlay,1.2533579024653094
2021-01-18,baseline_no_overlay,1.2522877157857313
2021-01-19,baseline_no_overlay,1.2256156789397237
2021-01-20,baseline_no_overlay,1.2272648008791416
2021-01-21,baseline_no_overlay,1.241275860106506
2021-01-22,baseline_no_overlay,1.2425693848469335
2021-01-25,baseline_no_overlay,1.2421727322463927
2021-01-26,baseline_no_overlay,1.227554697928632
2021-01-27,baseline_no_overlay,1.2088332345642252
2021-01-28,baseline_no_overlay,1.1747070199761551
2021-01-29,baseline_no_overlay,1.1891443850233976
2021-02-01,baseline_no_overlay,1.179388183564905
2021-02-02,baseline_no_overlay,1.1976821048757216
2021-02-03,baseline_no_overlay,1.2142862152675884
2021-02-04,baseline_no_overlay,1.2146899203843766
2021-02-05,baseline_no_overlay,1.2214967162930854
2021-02-08,baseline_no_overlay,1.2002371523496866
2021-02-09,baseline_no_overlay,1.2146481942539722
2021-02-17,baseline_no_overlay,1.2341543584973522
2021-02-18,baseline_no_overlay,1.243281049710601
2021-02-19,baseline_no_overlay,1.2428125697552
2021-02-22,baseline_no_overlay,1.2434673505621348
2021-02-23,baseline_no_overlay,1.2446859343463226
2021-02-24,baseline_no_overlay,1.2370625019277413
2021-02-25,baseline_no_overlay,1.2385796144158543
2021-02-26,baseline_no_overlay,1.2399767418957426
2021-03-01,baseline_no_overlay,1.2481579816653368
2021-03-02,baseline_no_overlay,1.2483446926046358
2021-03-03,baseline_no_overlay,1.2484781016729831
2021-03-04,baseline_no_overlay,1.2399657150660708
2017-03-14,baseline_risk_overlay,1.0
2017-03-15,baseline_risk_overlay,0.9992743315756868
2017-03-16,baseline_risk_overlay,0.9994226894919711
2017-03-17,baseline_risk_overlay,0.9978879311301196
2017-03-20,baseline_risk_overlay,0.9992020248353788
2017-03-21,baseline_risk_overlay,0.9995360193956638
2017-03-22,baseline_risk_overlay,0.9984822473868225
2017-03-23,baseline_risk_overlay,0.9993697636529616
2017-03-24,baseline_risk_overlay,0.9997856463123725
2017-03-27,baseline_risk_overlay,1.0000143697554593
2017-03-28,baseline_risk_overlay,0.999306626987586
2017-03-29,baseline_risk_overlay,0.9994844896701445
2017-03-30,baseline_risk_overlay,1.0000154827823504
2017-03-31,baseline_risk_overlay,0.9997604384534354
2017-04-03,baseline_risk_overlay,0.9997642091836342
2017-04-04,baseline_risk_overlay,1.0000340919902382
2017-04-05,baseline_risk_overlay,0.9998805718426046
2017-04-07,baseline_risk_overlay,1.0005862349416508
2017-04-10,baseline_risk_overlay,1.0008883655425174
2017-04-11,baseline_risk_overlay,1.0011218331296035
2017-04-12,baseline_risk_overlay,1.0001795395542687
2017-04-13,baseline_risk_overlay,0.9999842120835302
2017-04-14,baseline_risk_overlay,0.9991142766022174
2017-04-17,baseline_risk_overlay,0.9979924681161744
2017-04-18,baseline_risk_overlay,0.9985658507237969
2017-04-19,baseline_risk_overlay,0.9988415024433138
2017-04-20,baseline_risk_overlay,0.9981933098121943
2017-04-21,baseline_risk_overlay,0.998147572100555
2017-04-24,baseline_risk_overlay,0.9977047294043443
2017-04-25,baseline_risk_overlay,0.9974457000360244
2017-04-26,baseline_risk_overlay,0.997798555400668
2017-04-27,baseline_risk_overlay,0.9987897572129832
2017-04-28,baseline_risk_overlay,0.9989778504839034
2017-05-03,baseline_risk_overlay,0.9992717590659455
2017-05-04,baseline_risk_overlay,0.9996822585148312
2017-05-05,baseline_risk_overlay,0.9993464171266109
2017-05-08,baseline_risk_overlay,0.9991617368614356
2017-05-09,baseline_risk_overlay,0.9996681618184158
2017-05-10,baseline_risk_overlay,1.0000231968207782
2017-05-11,baseline_risk_overlay,1.0001262437850447
2017-05-12,baseline_risk_overlay,1.000131540296841
2017-05-15,baseline_risk_overlay,1.000124669344743
2017-05-16,baseline_risk_overlay,1.0000224921508603
2017-05-17,baseline_risk_overlay,1.0006739343799
2017-05-18,baseline_risk_overlay,1.0006036937319416
2017-05-19,baseline_risk_overlay,1.0014886528469602
2017-05-22,baseline_risk_overlay,1.0030845997042022
2017-05-23,baseline_risk_overlay,1.00259070409322
2017-05-24,baseline_risk_overlay,1.002853014920496
2017-05-25,baseline_risk_overlay,1.0027233575829992
2017-05-26,baseline_risk_overlay,1.0029358713946799
2017-05-29,baseline_risk_overlay,1.0033523368364352
2017-05-30,baseline_risk_overlay,1.0021523987956318
2017-05-31,baseline_risk_overlay,1.0020905420672577
2017-06-01,baseline_risk_overlay,1.0026498062339513
2017-06-02,baseline_risk_overlay,1.0016285651198489
2017-06-05,baseline_risk_overlay,1.0021497061469338
2017-06-06,baseline_risk_overlay,1.003252536895205
2017-06-07,baseline_risk_overlay,1.0035707108510878
2017-06-08,baseline_risk_overlay,1.0030656618962546
2017-06-09,baseline_risk_overlay,1.0030010754963903
2017-06-12,baseline_risk_overlay,1.0031855486110859
2017-06-13,baseline_risk_overlay,1.004004274313546
2017-06-14,baseline_risk_overlay,1.0045794179841638
2017-06-15,baseline_risk_overlay,1.0045466746090363
2017-06-16,baseline_risk_overlay,1.0046434814875944
2017-06-19,baseline_risk_overlay,1.0061911043870693
2017-06-20,baseline_risk_overlay,1.0065324840442158
2017-06-21,baseline_risk_overlay,1.0063608529808616
2017-06-22,baseline_risk_overlay,1.0060375941021242
2017-06-23,baseline_risk_overlay,1.0067572704810934
2017-06-26,baseline_risk_overlay,1.0077541875536569
2017-06-27,baseline_risk_overlay,1.0063038420680182
2017-06-28,baseline_risk_overlay,1.0063791990189868
2017-06-29,baseline_risk_overlay,1.0067484555835324
2017-06-30,baseline_risk_overlay,1.0079602063152762
2017-07-03,baseline_risk_overlay,1.0086440600739808
2017-07-04,baseline_risk_overlay,1.0080636873799436
2017-07-05,baseline_risk_overlay,1.0084569781926733
2017-07-06,baseline_risk_overlay,1.0095882636224993
2017-07-07,baseline_risk_overlay,1.007605662330532
2017-07-10,baseline_risk_overlay,1.006280176171795
2017-07-11,baseline_risk_overlay,1.00664057696378
2017-07-12,baseline_risk_overlay,1.0073063898628367
2017-07-13,baseline_risk_overlay,1.0078738645685525
2017-07-14,baseline_risk_overlay,1.0077703838472971
2017-07-17,baseline_risk_overlay,1.0066099555230759
2017-07-18,baseline_risk_overlay,1.0064229688116832
2017-07-19,baseline_risk_overlay,1.0069131923125603
2017-07-20,baseline_risk_overlay,1.0065368866668312
2017-07-21,baseline_risk_overlay,1.005687757910011
2017-07-24,baseline_risk_overlay,1.0054223794467905
2017-07-25,baseline_risk_overlay,1.006381015384463
2017-07-26,baseline_risk_overlay,1.0072866497160338
2017-07-27,baseline_risk_overlay,1.006934780720613
2017-07-28,baseline_risk_overlay,1.0076693987469638
2017-07-31,baseline_risk_overlay,1.0085874681276588
2017-08-01,baseline_risk_overlay,1.0090750623357796
2017-08-02,baseline_risk_overlay,1.008986807369823
2017-08-03,baseline_risk_overlay,1.0092911887866831
2017-08-04,baseline_risk_overlay,1.0093168035900657
2017-08-07,baseline_risk_overlay,1.0104017973098416
2017-08-08,baseline_risk_overlay,1.0100112881934307
2017-08-09,baseline_risk_overlay,1.0052416562888795
2017-08-10,baseline_risk_overlay,1.0051690992072944
2017-08-11,baseline_risk_overlay,1.0048348882744331
2017-08-14,baseline_risk_overlay,1.0058289599492807
2017-08-15,baseline_risk_overlay,1.00449995367558
2017-08-16,baseline_risk_overlay,1.005102364898532
2017-08-17,baseline_risk_overlay,1.0035098918766383
2017-08-18,baseline_risk_overlay,1.003834764446081
2017-08-21,baseline_risk_overlay,1.0037814788038788
2017-08-22,baseline_risk_overlay,1.0018745271548373
2017-08-23,baseline_risk_overlay,1.0035574087873447
2017-08-24,baseline_risk_overlay,1.0044704307480083
2017-08-25,baseline_risk_overlay,1.0049663074798776
2017-08-28,baseline_risk_overlay,1.0071370408152056
