scope,date,horizon,fold,model,recall,precision,false_positive_rate
rolling,2018-08-09,20,1,multiclass_probability_sum,0.4489795918367347,0.6285714285714286,0.18309859154929578
rolling,2018-08-10,20,1,multiclass_probability_sum,0.4489795918367347,0.6285714285714286,0.18309859154929578
rolling,2018-08-13,20,1,multiclass_probability_sum,0.4489795918367347,0.6285714285714286,0.18309859154929578
rolling,2018-08-14,20,1,multiclass_probability_sum,0.4489795918367347,0.6285714285714286,0.18309859154929578
rolling,2018-08-15,20,1,multiclass_probability_sum,0.4489795918367347,0.6285714285714286,0.18309859154929578
rolling,2018-08-16,20,1,multiclass_probability_sum,0.4489795918367347,0.6111111111111112,0.19718309859154928
rolling,2018-08-17,20,1,multiclass_probability_sum,0.4489795918367347,0.5945945945945946,0.2112676056338028
rolling,2018-08-20,20,1,multiclass_probability_sum,0.4489795918367347,0.5789473684210527,0.22535211267605634
rolling,2018-08-21,20,1,multiclass_probability_sum,0.4489795918367347,0.5641025641025641,0.23943661971830985
rolling,2018-08-22,20,1,multiclass_probability_sum,0.4489795918367347,0.55,0.2535211267605634
rolling,2018-08-23,20,1,multiclass_probability_sum,0.4489795918367347,0.5365853658536586,0.2676056338028169
rolling,2018-08-24,20,1,multiclass_probability_sum,0.4489795918367347,0.5238095238095238,0.28169014084507044
rolling,2018-08-27,20,1,multiclass_probability_sum,0.4489795918367347,0.5116279069767442,0.29577464788732394
rolling,2018-08-28,20,1,multiclass_probability_sum,0.4489795918367347,0.5116279069767442,0.29577464788732394
rolling,2018-08-29,20,1,multiclass_probability_sum,0.4489795918367347,0.5,0.30985915492957744
rolling,2018-08-30,20,1,multiclass_probability_sum,0.4489795918367347,0.5,0.30985915492957744
rolling,2018-08-31,20,1,multiclass_probability_sum,0.4489795918367347,0.4888888888888889,0.323943661971831
rolling,2018-09-04,20,1,multiclass_probability_sum,0.4489795918367347,0.4782608695652174,0.3380281690140845
rolling,2018-09-05,20,1,multiclass_probability_sum,0.4489795918367347,0.46808510638297873,0.352112676056338
rolling,2018-09-06,20,1,multiclass_probability_sum,0.4489795918367347,0.4583333333333333,0.36619718309859156
rolling,2018-09-07,20,1,multiclass_probability_sum,0.4489795918367347,0.4583333333333333,0.36619718309859156
rolling,2018-09-10,20,1,multiclass_probability_sum,0.4489795918367347,0.4583333333333333,0.36619718309859156
rolling,2018-09-11,20,1,multiclass_probability_sum,0.4489795918367347,0.4489795918367347,0.38028169014084506
rolling,2018-09-12,20,1,multiclass_probability_sum,0.4583333333333333,0.44,0.3888888888888889
rolling,2018-09-13,20,1,multiclass_probability_sum,0.4489795918367347,0.4489795918367347,0.38028169014084506
rolling,2018-09-14,20,1,multiclass_probability_sum,0.4489795918367347,0.4489795918367347,0.38028169014084506
rolling,2018-09-17,20,1,multiclass_probability_sum,0.4489795918367347,0.4489795918367347,0.38028169014084506
rolling,2018-09-18,20,1,multiclass_probability_sum,0.4489795918367347,0.4489795918367347,0.38028169014084506
rolling,2018-09-19,20,1,multiclass_probability_sum,0.4489795918367347,0.4489795918367347,0.38028169014084506
rolling,2018-09-20,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-09-21,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-09-24,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-09-25,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-09-26,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-09-27,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-09-28,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-10-01,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-10-02,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-10-03,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-10-04,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-10-05,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-10-08,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-10-09,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-10-10,20,1,multiclass_probability_sum,0.42857142857142855,0.4375,0.38028169014084506
rolling,2018-10-11,20,1,multiclass_probability_sum,0.4375,0.42857142857142855,0.3888888888888889
rolling,2018-10-12,20,1,multiclass_probability_sum,0.4166666666666667,0.4166666666666667,0.3888888888888889
rolling,2018-10-15,20,1,multiclass_probability_sum,0.4166666666666667,0.4166666666666667,0.3888888888888889
rolling,2018-10-16,20,1,multiclass_probability_sum,0.4166666666666667,0.4166666666666667,0.3888888888888889
rolling,2018-10-17,20,1,multiclass_probability_sum,0.4166666666666667,0.4166666666666667,0.3888888888888889
rolling,2018-10-18,20,1,multiclass_probability_sum,0.4166666666666667,0.4166666666666667,0.3888888888888889
rolling,2018-10-19,20,1,multiclass_probability_sum,0.4166666666666667,0.4166666666666667,0.3888888888888889
rolling,2018-10-22,20,1,multiclass_probability_sum,0.40816326530612246,0.4166666666666667,0.39436619718309857
rolling,2018-10-23,20,1,multiclass_probability_sum,0.4166666666666667,0.4166666666666667,0.3888888888888889
rolling,2018-10-24,20,1,multiclass_probability_sum,0.425531914893617,0.4166666666666667,0.3835616438356164
rolling,2018-10-25,20,1,multiclass_probability_sum,0.43478260869565216,0.4166666666666667,0.3783783783783784
rolling,2018-10-26,20,1,multiclass_probability_sum,0.43478260869565216,0.4166666666666667,0.3783783783783784
rolling,2018-10-29,20,1,multiclass_probability_sum,0.43478260869565216,0.4166666666666667,0.3783783783783784
rolling,2018-10-30,20,1,multiclass_probability_sum,0.4444444444444444,0.4166666666666667,0.37333333333333335
rolling,2018-10-31,20,1,multiclass_probability_sum,0.45454545454545453,0.40816326530612246,0.3815789473684211
rolling,2018-11-01,20,1,multiclass_probability_sum,0.46511627906976744,0.40816326530612246,0.37662337662337664
rolling,2018-11-02,20,1,multiclass_probability_sum,0.46511627906976744,0.40816326530612246,0.37662337662337664
rolling,2018-11-05,20,1,multiclass_probability_sum,0.46511627906976744,0.40816326530612246,0.37662337662337664
rolling,2018-11-06,20,1,multiclass_probability_sum,0.46511627906976744,0.40816326530612246,0.37662337662337664
rolling,2018-11-07,20,1,multiclass_probability_sum,0.46511627906976744,0.40816326530612246,0.37662337662337664
rolling,2018-11-08,20,1,multiclass_probability_sum,0.46511627906976744,0.4,0.38961038961038963
rolling,2018-11-09,20,1,multiclass_probability_sum,0.46511627906976744,0.39215686274509803,0.4025974025974026
rolling,2018-11-12,20,1,multiclass_probability_sum,0.46511627906976744,0.38461538461538464,0.4155844155844156
rolling,2018-11-13,20,1,multiclass_probability_sum,0.46511627906976744,0.37735849056603776,0.42857142857142855
rolling,2018-11-14,20,1,multiclass_probability_sum,0.46511627906976744,0.37037037037037035,0.44155844155844154
rolling,2018-11-15,20,1,multiclass_probability_sum,0.46511627906976744,0.36363636363636365,0.45454545454545453
rolling,2018-11-16,20,1,multiclass_probability_sum,0.46511627906976744,0.35714285714285715,0.4675324675324675
rolling,2018-11-19,20,1,multiclass_probability_sum,0.46511627906976744,0.3508771929824561,0.4805194805194805
rolling,2018-11-20,20,1,multiclass_probability_sum,0.47619047619047616,0.3448275862068966,0.48717948717948717
rolling,2018-11-21,20,1,multiclass_probability_sum,0.4878048780487805,0.3389830508474576,0.4936708860759494
rolling,2018-11-22,20,1,multiclass_probability_sum,0.5,0.3333333333333333,0.5
rolling,2018-11-23,20,1,multiclass_probability_sum,0.5128205128205128,0.32786885245901637,0.5061728395061729
rolling,2018-11-26,20,1,multiclass_probability_sum,0.5263157894736842,0.3225806451612903,0.5121951219512195
rolling,2018-11-27,20,1,multiclass_probability_sum,0.5526315789473685,0.3333333333333333,0.5121951219512195
rolling,2018-11-28,20,1,multiclass_probability_sum,0.5789473684210527,0.34375,0.5121951219512195
rolling,2018-11-29,20,1,multiclass_probability_sum,0.6052631578947368,0.35384615384615387,0.5121951219512195
rolling,2018-11-30,20,1,multiclass_probability_sum,0.631578947368421,0.36363636363636365,0.5121951219512195
rolling,2018-12-03,20,1,multiclass_probability_sum,0.6578947368421053,0.373134328358209,0.5121951219512195
rolling,2018-12-04,20,1,multiclass_probability_sum,0.6578947368421053,0.373134328358209,0.5121951219512195
rolling,2018-12-05,20,1,multiclass_probability_sum,0.6578947368421053,0.373134328358209,0.5121951219512195
rolling,2018-12-06,20,1,multiclass_probability_sum,0.6666666666666666,0.38235294117647056,0.5185185185185185
rolling,2018-12-07,20,1,multiclass_probability_sum,0.675,0.391304347826087,0.525
rolling,2018-12-10,20,1,multiclass_probability_sum,0.7,0.4,0.525
rolling,2018-12-11,20,1,multiclass_probability_sum,0.725,0.4084507042253521,0.525
rolling,2018-12-12,20,1,multiclass_probability_sum,0.75,0.4166666666666667,0.525
rolling,2018-12-13,20,1,multiclass_probability_sum,0.775,0.4246575342465753,0.525
rolling,2018-12-14,20,1,multiclass_probability_sum,0.7804878048780488,0.43243243243243246,0.5316455696202531
rolling,2018-12-17,20,1,multiclass_probability_sum,0.7857142857142857,0.44,0.5384615384615384
rolling,2018-12-18,20,1,multiclass_probability_sum,0.7906976744186046,0.4473684210526316,0.5454545454545454
rolling,2018-12-19,20,1,multiclass_probability_sum,0.7906976744186046,0.4473684210526316,0.5454545454545454
rolling,2018-12-20,20,1,multiclass_probability_sum,0.7906976744186046,0.44155844155844154,0.5584415584415584
rolling,2018-12-21,20,1,multiclass_probability_sum,0.7906976744186046,0.44155844155844154,0.5584415584415584
rolling,2018-12-24,20,1,multiclass_probability_sum,0.7906976744186046,0.44155844155844154,0.5584415584415584
rolling,2018-12-25,20,1,multiclass_probability_sum,0.7906976744186046,0.44155844155844154,0.5584415584415584
rolling,2018-12-26,20,1,multiclass_probability_sum,0.7906976744186046,0.44155844155844154,0.5584415584415584
rolling,2018-12-27,20,1,multiclass_probability_sum,0.7906976744186046,0.44155844155844154,0.5584415584415584
rolling,2018-12-28,20,1,multiclass_probability_sum,0.7906976744186046,0.44155844155844154,0.5584415584415584
rolling,2019-01-02,20,1,multiclass_probability_sum,0.7906976744186046,0.4358974358974359,0.5714285714285714
rolling,2019-01-03,20,1,multiclass_probability_sum,0.7906976744186046,0.43037974683544306,0.5844155844155844
rolling,2019-01-04,20,1,multiclass_probability_sum,0.7906976744186046,0.425,0.5974025974025974
rolling,2019-01-07,20,1,multiclass_probability_sum,0.7906976744186046,0.41975308641975306,0.6103896103896104
rolling,2019-01-08,20,1,multiclass_probability_sum,0.7906976744186046,0.4146341463414634,0.6233766233766234
rolling,2019-01-09,20,1,multiclass_probability_sum,0.7906976744186046,0.4146341463414634,0.6233766233766234
rolling,2019-01-10,20,1,multiclass_probability_sum,0.7906976744186046,0.40963855421686746,0.6363636363636364
rolling,2019-01-11,20,1,multiclass_probability_sum,0.7906976744186046,0.40476190476190477,0.6493506493506493
rolling,2019-01-14,20,1,multiclass_probability_sum,0.7906976744186046,0.4,0.6623376623376623
rolling,2019-01-15,20,1,multiclass_probability_sum,0.7906976744186046,0.3953488372093023,0.6753246753246753
rolling,2019-01-16,20,1,multiclass_probability_sum,0.7906976744186046,0.39080459770114945,0.6883116883116883
rolling,2019-01-17,20,1,multiclass_probability_sum,0.7906976744186046,0.38636363636363635,0.7012987012987013
rolling,2019-01-18,20,1,multiclass_probability_sum,0.7906976744186046,0.38636363636363635,0.7012987012987013
rolling,2019-01-21,20,1,multiclass_probability_sum,0.7906976744186046,0.38202247191011235,0.7142857142857143
rolling,2019-01-22,20,1,multiclass_probability_sum,0.7906976744186046,0.37777777777777777,0.7272727272727273
rolling,2019-01-23,20,1,multiclass_probability_sum,0.7906976744186046,0.37362637362637363,0.7402597402597403
rolling,2019-01-24,20,1,multiclass_probability_sum,0.7906976744186046,0.3695652173913043,0.7532467532467533
rolling,2019-01-25,20,1,multiclass_probability_sum,0.7906976744186046,0.3655913978494624,0.7662337662337663
rolling,2019-01-28,20,1,multiclass_probability_sum,0.7906976744186046,0.3617021276595745,0.7792207792207793
rolling,2019-01-29,20,1,multiclass_probability_sum,0.7906976744186046,0.3655913978494624,0.7662337662337663
rolling,2019-01-30,20,1,multiclass_probability_sum,0.7906976744186046,0.3655913978494624,0.7662337662337663
rolling,2019-01-31,20,1,multiclass_probability_sum,0.7906976744186046,0.3617021276595745,0.7792207792207793
rolling,2019-02-01,20,1,multiclass_probability_sum,0.7906976744186046,0.35789473684210527,0.7922077922077922
rolling,2019-02-11,20,1,multiclass_probability_sum,0.7906976744186046,0.3541666666666667,0.8051948051948052
rolling,2019-02-12,20,1,multiclass_probability_sum,0.7906976744186046,0.3541666666666667,0.8051948051948052
rolling,2019-02-13,20,1,multiclass_probability_sum,0.7906976744186046,0.3541666666666667,0.8051948051948052
rolling,2019-02-14,20,1,multiclass_probability_sum,0.7906976744186046,0.3541666666666667,0.8051948051948052
rolling,2019-02-15,20,1,multiclass_probability_sum,0.7906976744186046,0.3541666666666667,0.8051948051948052
rolling,2019-02-18,20,1,multiclass_probability_sum,0.7906976744186046,0.3541666666666667,0.8051948051948052
rolling,2019-02-19,20,1,multiclass_probability_sum,0.7906976744186046,0.3541666666666667,0.8051948051948052
rolling,2019-02-20,20,1,multiclass_probability_sum,0.7906976744186046,0.3541666666666667,0.8051948051948052
rolling,2019-02-21,20,1,multiclass_probability_sum,0.7906976744186046,0.3541666666666667,0.8051948051948052
rolling,2019-02-22,20,1,multiclass_probability_sum,0.7906976744186046,0.35051546391752575,0.8181818181818182
rolling,2019-02-25,20,1,multiclass_probability_sum,0.7954545454545454,0.36082474226804123,0.8157894736842105
rolling,2019-02-26,20,1,multiclass_probability_sum,0.7954545454545454,0.35714285714285715,0.8289473684210527
rolling,2019-02-27,20,1,multiclass_probability_sum,0.7954545454545454,0.35714285714285715,0.8289473684210527
rolling,2019-02-28,20,1,multiclass_probability_sum,0.7954545454545454,0.35714285714285715,0.8289473684210527
rolling,2019-03-01,20,1,multiclass_probability_sum,0.7954545454545454,0.35714285714285715,0.8289473684210527
rolling,2019-03-04,20,1,multiclass_probability_sum,0.7954545454545454,0.35714285714285715,0.8289473684210527
rolling,2019-03-05,20,1,multiclass_probability_sum,0.7954545454545454,0.35714285714285715,0.8289473684210527
rolling,2019-03-06,20,1,multiclass_probability_sum,0.7954545454545454,0.35714285714285715,0.8289473684210527
rolling,2019-03-07,20,1,multiclass_probability_sum,0.7954545454545454,0.35714285714285715,0.8289473684210527
rolling,2019-03-08,20,1,multiclass_probability_sum,0.7954545454545454,0.35714285714285715,0.8289473684210527
rolling,2019-03-11,20,1,multiclass_probability_sum,0.813953488372093,0.35353535353535354,0.8311688311688312
rolling,2017-05-11,20,1,candidate_risk_off,1.0,0.125,1.0
rolling,2017-05-12,20,1,candidate_risk_off,1.0,0.12195121951219512,1.0
rolling,2017-05-15,20,1,candidate_risk_off,1.0,0.11904761904761904,1.0
rolling,2017-05-16,20,1,candidate_risk_off,1.0,0.11627906976744186,1.0
rolling,2017-05-17,20,1,candidate_risk_off,1.0,0.11363636363636363,1.0
rolling,2017-05-18,20,1,candidate_risk_off,1.0,0.1111111111111111,1.0
rolling,2017-05-19,20,1,candidate_risk_off,1.0,0.10869565217391304,1.0
rolling,2017-05-22,20,1,candidate_risk_off,1.0,0.10638297872340426,1.0
rolling,2017-05-23,20,1,candidate_risk_off,1.0,0.10416666666666667,1.0
rolling,2017-05-24,20,1,candidate_risk_off,1.0,0.10204081632653061,1.0
rolling,2017-05-25,20,1,candidate_risk_off,1.0,0.1,1.0
rolling,2017-05-26,20,1,candidate_risk_off,1.0,0.09803921568627451,1.0
rolling,2017-05-29,20,1,candidate_risk_off,1.0,0.09615384615384616,1.0
rolling,2017-05-30,20,1,candidate_risk_off,1.0,0.09433962264150944,1.0
rolling,2017-05-31,20,1,candidate_risk_off,1.0,0.09259259259259259,1.0
rolling,2017-06-01,20,1,candidate_risk_off,1.0,0.09090909090909091,1.0
rolling,2017-06-02,20,1,candidate_risk_off,1.0,0.08928571428571429,1.0
rolling,2017-06-05,20,1,candidate_risk_off,1.0,0.08771929824561403,1.0
rolling,2017-06-06,20,1,candidate_risk_off,1.0,0.08620689655172414,1.0
rolling,2017-06-07,20,1,candidate_risk_off,1.0,0.0847457627118644,1.0
rolling,2017-06-08,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-06-09,20,1,candidate_risk_off,1.0,0.08196721311475409,1.0
rolling,2017-06-12,20,1,candidate_risk_off,1.0,0.08064516129032258,1.0
rolling,2017-06-13,20,1,candidate_risk_off,1.0,0.07936507936507936,1.0
rolling,2017-06-14,20,1,candidate_risk_off,1.0,0.078125,1.0
rolling,2017-06-15,20,1,candidate_risk_off,1.0,0.07692307692307693,1.0
rolling,2017-06-16,20,1,candidate_risk_off,1.0,0.07575757575757576,1.0
rolling,2017-06-19,20,1,candidate_risk_off,1.0,0.07462686567164178,1.0
rolling,2017-06-20,20,1,candidate_risk_off,1.0,0.07352941176470588,1.0
rolling,2017-06-21,20,1,candidate_risk_off,1.0,0.07246376811594203,1.0
rolling,2017-06-22,20,1,candidate_risk_off,1.0,0.07142857142857142,1.0
rolling,2017-06-23,20,1,candidate_risk_off,1.0,0.07042253521126761,1.0
rolling,2017-06-26,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-06-27,20,1,candidate_risk_off,1.0,0.0821917808219178,1.0
rolling,2017-06-28,20,1,candidate_risk_off,1.0,0.08108108108108109,1.0
rolling,2017-06-29,20,1,candidate_risk_off,1.0,0.08,1.0
rolling,2017-06-30,20,1,candidate_risk_off,1.0,0.07894736842105263,1.0
rolling,2017-07-03,20,1,candidate_risk_off,1.0,0.07792207792207792,1.0
rolling,2017-07-04,20,1,candidate_risk_off,1.0,0.07692307692307693,1.0
rolling,2017-07-05,20,1,candidate_risk_off,1.0,0.0759493670886076,1.0
rolling,2017-07-06,20,1,candidate_risk_off,1.0,0.0875,1.0
rolling,2017-07-07,20,1,candidate_risk_off,1.0,0.08641975308641975,1.0
rolling,2017-07-10,20,1,candidate_risk_off,1.0,0.08536585365853659,1.0
rolling,2017-07-11,20,1,candidate_risk_off,1.0,0.08433734939759036,1.0
rolling,2017-07-12,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-07-13,20,1,candidate_risk_off,1.0,0.08235294117647059,1.0
rolling,2017-07-14,20,1,candidate_risk_off,1.0,0.08139534883720931,1.0
rolling,2017-07-17,20,1,candidate_risk_off,1.0,0.08045977011494253,1.0
rolling,2017-07-18,20,1,candidate_risk_off,1.0,0.07954545454545454,1.0
rolling,2017-07-19,20,1,candidate_risk_off,1.0,0.07865168539325842,1.0
rolling,2017-07-20,20,1,candidate_risk_off,1.0,0.07777777777777778,1.0
rolling,2017-07-21,20,1,candidate_risk_off,1.0,0.07692307692307693,1.0
rolling,2017-07-24,20,1,candidate_risk_off,1.0,0.07608695652173914,1.0
rolling,2017-07-25,20,1,candidate_risk_off,1.0,0.07526881720430108,1.0
rolling,2017-07-26,20,1,candidate_risk_off,1.0,0.07446808510638298,1.0
rolling,2017-07-27,20,1,candidate_risk_off,1.0,0.07368421052631578,1.0
rolling,2017-07-28,20,1,candidate_risk_off,1.0,0.07291666666666667,1.0
rolling,2017-07-31,20,1,candidate_risk_off,1.0,0.07216494845360824,1.0
rolling,2017-08-01,20,1,candidate_risk_off,1.0,0.08163265306122448,1.0
rolling,2017-08-02,20,1,candidate_risk_off,1.0,0.08080808080808081,1.0
rolling,2017-08-03,20,1,candidate_risk_off,1.0,0.08,1.0
rolling,2017-08-04,20,1,candidate_risk_off,1.0,0.07920792079207921,1.0
rolling,2017-08-07,20,1,candidate_risk_off,1.0,0.08823529411764706,1.0
rolling,2017-08-08,20,1,candidate_risk_off,1.0,0.0970873786407767,1.0
rolling,2017-08-09,20,1,candidate_risk_off,1.0,0.09615384615384616,1.0
rolling,2017-08-10,20,1,candidate_risk_off,1.0,0.09523809523809523,1.0
rolling,2017-08-11,20,1,candidate_risk_off,1.0,0.09433962264150944,1.0
rolling,2017-08-14,20,1,candidate_risk_off,1.0,0.09345794392523364,1.0
rolling,2017-08-15,20,1,candidate_risk_off,1.0,0.09259259259259259,1.0
rolling,2017-08-16,20,1,candidate_risk_off,1.0,0.09174311926605505,1.0
rolling,2017-08-17,20,1,candidate_risk_off,1.0,0.09090909090909091,1.0
rolling,2017-08-18,20,1,candidate_risk_off,1.0,0.09009009009009009,1.0
rolling,2017-08-21,20,1,candidate_risk_off,1.0,0.08928571428571429,1.0
rolling,2017-08-22,20,1,candidate_risk_off,1.0,0.08849557522123894,1.0
rolling,2017-08-23,20,1,candidate_risk_off,1.0,0.08771929824561403,1.0
rolling,2017-08-24,20,1,candidate_risk_off,1.0,0.08695652173913043,1.0
rolling,2017-08-25,20,1,candidate_risk_off,1.0,0.08620689655172414,1.0
rolling,2017-08-28,20,1,candidate_risk_off,1.0,0.08547008547008547,1.0
rolling,2017-08-29,20,1,candidate_risk_off,1.0,0.0847457627118644,1.0
rolling,2017-08-30,20,1,candidate_risk_off,1.0,0.08403361344537816,1.0
rolling,2017-08-31,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-09-01,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-09-05,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-09-06,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-09-07,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-09-08,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-09-11,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-09-12,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-09-13,20,1,candidate_risk_off,1.0,0.08333333333333333,1.0
rolling,2017-09-14,20,1,candidate_risk_off,1.0,0.075,1.0
rolling,2017-09-15,20,1,candidate_risk_off,1.0,0.06666666666666667,1.0
rolling,2017-09-18,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-09-19,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-09-20,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-09-21,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-09-22,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-09-25,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-09-26,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-09-27,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-09-28,20,1,candidate_risk_off,1.0,0.05,1.0
rolling,2017-09-29,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-02,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-03,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-04,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-05,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-06,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-09,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-10,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-11,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-12,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-13,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-16,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-17,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-18,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-19,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-20,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-23,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-24,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-25,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-26,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-27,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-30,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-10-31,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-01,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-02,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-03,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-06,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-07,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-08,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-09,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-10,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-13,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-14,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-15,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-16,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-17,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-20,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-21,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-22,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-23,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-24,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-27,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-28,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-29,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-11-30,20,1,candidate_risk_off,1.0,0.041666666666666664,1.0
rolling,2017-12-01,20,1,candidate_risk_off,1.0,0.05,1.0
rolling,2017-12-04,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-12-05,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-12-06,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-12-07,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-12-08,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-12-11,20,1,candidate_risk_off,1.0,0.058333333333333334,1.0
rolling,2017-12-12,20,1,candidate_risk_off,1.0,0.05,1.0
rolling,2017-12-13,20,1,candidate_risk_off,1.0,0.05,1.0
rolling,2017-12-14,20,1,candidate_risk_off,1.0,0.05,1.0
rolling,2017-12-15,20,1,candidate_risk_off,1.0,0.05,1.0
rolling,2017-12-18,20,1,candidate_risk_off,1.0,0.05,1.0
rolling,2017-12-19,20,1,candidate_risk_off,1.0,0.05,1.0
rolling,2017-12-20,20,1,candidate_risk_off,1.0,0.05,1.0
