horizon,fold,model_kind,feature_group,feature,importance
60,2,ebm,base,downside_vol_40,0.02444003357073083
60,2,ebm,base,hmm_prob_state_0,0.023894608589726685
60,2,ebm,base,ema_slope_50,0.02372220658746155
60,2,ebm,base,up_ratio_2,0.02361234029601295
60,2,ebm,base,volatility_40,0.023309333368877274
60,2,ebm,base,hmm_prob_state_2,0.02269641821115562
60,2,ebm,base,sma_slope_5,0.022302213660262683
60,2,ebm,base,hmm_expected_volatility,0.02169923753098711
60,2,ebm,base,log_return_2,0.021542003697439752
60,2,ebm,base,egarch_log_variance,0.020693264326855147
60,2,ebm,base,sma_slope_20,0.02025816090777571
60,2,ebm,base,volatility_5,0.02014310203944171
60,2,ebm,base,hmm_prob_state_1,0.01974692702573327
60,2,ebm,base,distance_from_low_20,0.019460652707701465
60,2,ebm,base,sma_slope_10,0.018794591877550393
60,2,ebm,base,egarch_sigma,0.01870802022885149
60,2,ebm,base,hmm_entropy,0.018569942040854492
60,2,ebm,base,egarch_tail_risk_score,0.017821227052052493
60,2,ebm,base,ma_cross_50,0.01765757703205175
60,2,ebm,base,egarch_volatility_change,0.017518347690847265
60,2,ebm,base,sma_slope_50,0.017363476447913726
60,2,ebm,base,log_return_10,0.017182549409958617
60,2,ebm,base,drawdown_from_high_10,0.015537191636537847
60,2,ebm,base,ma_cross_5,0.015456136791583863
60,2,ebm,base,sma_distance_5,0.015203782941965465
60,2,ebm,base,downside_vol_5,0.015004179241825911
60,2,ebm,base,log_return_5,0.01445757478561559
60,2,ebm,base,distance_from_low_2,0.014317825379838405
60,2,ebm,base,signed_streak,0.014152872159756007
60,2,ebm,base,ema_distance_5,0.014121202923721396
60,2,ebm,base,drawdown_from_high_5,0.013157555332039526
60,2,ebm,base,egarch_negative_shock,0.012463595229246486
60,2,ebm,base,is_month_end,0.012405398607872684
60,2,ebm,base,ma_cross_10,0.010956018574834707
60,2,ebm,base,sma_distance_10,0.009389156797301746
60,2,ebm,base,return_volume_interaction,0.009202884678142316
60,2,ebm,base,egarch_standardized_residual,0.008862822998203224
60,2,ebm,base,ret_1,0.00845570053884959
60,2,ebm,base,drawdown_from_high_2,0.005934023412053885
60,2,ebm,base,is_month_start,0.0015562533530924171
