date,horizon,fold,evaluation_scope,actual_class,predicted_class,raw_prob_bull,prob_bull,raw_prob_sideway,prob_sideway,raw_prob_bear,prob_bear,raw_prob_stress,prob_stress,raw_baseline_risk_off_probability,baseline_risk_off_probability,raw_candidate_risk_off_probability,candidate_risk_off_probability,baseline_risk_off_threshold,candidate_risk_off_threshold,baseline_risk_off_alert,candidate_risk_off_alert,baseline_temperature,candidate_temperature,actual_risk_off,forward_return,future_mae
2016-02-02,40,0,nested_purged_development_oos,Bull,Sideway,0.0922824226764107,0.1439596460110259,0.4416102741496474,0.36157118943549926,0.19018944184033304,0.2202857018309564,0.27591786133360885,0.2741834627225186,0.4661073031739419,0.494469164553475,0.7830423801837866,0.6053549583746408,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.04353468801473186,0.004872071523716711
2016-02-03,40,0,nested_purged_development_oos,Bull,Sideway,0.11266732536851812,0.1647896747171835,0.5538047813599419,0.4204644103193003,0.15304462019240633,0.19732272496157174,0.1804832730791337,0.21742319000194432,0.33352789327154003,0.4147459149635161,0.6193293079946965,0.540469813332121,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.05190619944215529,0.005697283311718674
2016-02-04,40,0,nested_purged_development_oos,Bull,Sideway,0.12251783364243989,0.1703815584063165,0.49677251206062695,0.38819066280270426,0.20085895581412358,0.22788300319289148,0.17985069848280963,0.2135447755980877,0.3807096542969332,0.44142777879097916,0.6267388295153346,0.5430805456536617,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.05289673013752147,0.003020426997452773
2016-02-05,40,0,nested_purged_development_oos,Bull,Sideway,0.11807955443408584,0.1666135565215984,0.48730555763383354,0.3835691442250847,0.22249946048956834,0.2418609642237815,0.17211542744251226,0.2079563350295355,0.3946148879320806,0.44981729925331704,0.5815855808182858,0.5274129635440719,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.049406246560442534,-0.0017638309090854916
2016-02-15,40,0,nested_purged_development_oos,Bull,Sideway,0.1220045360680876,0.1703312471201504,0.504671739352227,0.3926626787320931,0.1690079780155331,0.2063231643148237,0.2043157465641524,0.2306829098329328,0.37332372457968555,0.4370060741477565,0.4802836614655392,0.4934248566212059,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.06320554720691322,0.005977063007155127
2016-02-16,40,0,nested_purged_development_oos,Bull,Sideway,0.1512260782963669,0.18964568942110516,0.4267877069640162,0.3491347687477852,0.22220090434745302,0.23781998519194406,0.1997853103921637,0.2233995566391656,0.4219862147396167,0.4612195418311097,0.5512997607989384,0.5171535692448005,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.056385679752827496,-0.0018263177389334687
2016-02-17,40,0,nested_purged_development_oos,Bull,Sideway,0.12615536649449233,0.17183686881518692,0.44375379531976195,0.3601072383154612,0.17238704418110473,0.2064811476763631,0.25770379400464105,0.2615747451929888,0.4300908381857458,0.4680558928693519,0.5196610933149163,0.5065567028876942,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.0550682642270652,0.009895127757799053
2016-02-18,40,0,nested_purged_development_oos,Bull,Sideway,0.15694241247266608,0.1948070921788826,0.4501830192703667,0.36208449802014764,0.16377616545974363,0.19975295809077095,0.22909840279722365,0.24335545171019882,0.3928745682569673,0.44310840980096977,0.48602364618055255,0.4953401363593461,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.04771307269492506,0.002783503225088398
2016-02-19,40,0,nested_purged_development_oos,Bull,Sideway,0.22373955238150003,0.23896924610392417,0.4263822535455118,0.34920547669606283,0.14274346806642946,0.18345367369015256,0.20713472600655874,0.22837160350986044,0.3498781940729882,0.411825277200013,0.37043786859148053,0.4559198349888664,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.04556785818775949,0.003225663922269252
2016-02-22,40,0,nested_purged_development_oos,Sideway,Sideway,0.21321338238855445,0.23157113132476334,0.41560111961584856,0.34291905851299226,0.15586398944383453,0.19259456280005227,0.2153215085517625,0.23291524736219216,0.371185497995597,0.42550981016224443,0.43165374703547305,0.4770904623990526,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.013410417183992994,-0.008759336991928053
2016-02-23,40,0,nested_purged_development_oos,Sideway,Sideway,0.2117169727433005,0.23020543874990437,0.41060936482919275,0.3398874229041411,0.1694936103870187,0.20197176985286072,0.20818005204048803,0.22793536849309384,0.3776736624275068,0.42990713834595456,0.48324891858089436,0.49441444811352286,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.011954344484032754,-0.009775388915808161
2016-02-24,40,0,nested_purged_development_oos,Sideway,Sideway,0.3089063177066127,0.28805175954778317,0.3544396629104473,0.3123182132682959,0.12398356648859676,0.16836708768647685,0.21267045289434328,0.23126293949744403,0.33665401938294004,0.3996300271839209,0.40785867979508994,0.468971209267318,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.013446962021453358,-0.021747337948856856
2016-02-25,40,0,nested_purged_development_oos,Bull,Sideway,0.14493905056079814,0.1849821366224975,0.4062186526209231,0.33916332107222347,0.1770650618038037,0.2081015706376559,0.2717772350144751,0.2677529716676231,0.4488422968182788,0.475854542305279,0.5258777417053724,0.508632770221388,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.051357255953777825,-0.012515360383569428
2016-02-26,40,0,nested_purged_development_oos,Bull,Sideway,0.23218106027157698,0.24526914652598622,0.44086465640420613,0.35764635087910074,0.13057642499778396,0.17482616856656907,0.19637785832643295,0.22225833402834402,0.32695428332421694,0.3970845025949131,0.3532580132495575,0.4497742376026723,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.04400851802894737,-0.018343904782186626
2016-02-29,40,0,nested_purged_development_oos,Bull,Sideway,0.15969312148903203,0.1961106605966657,0.3777684187477564,0.3254359885927311,0.14187241726747082,0.18292489953944488,0.32066604249574077,0.2955284512711583,0.4625384597632116,0.47845335081060314,0.5675732697892124,0.5226475716657971,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.06758195712246476,-0.006366649613729334
2016-03-01,40,0,nested_purged_development_oos,Bull,Sideway,0.13810679339230142,0.18230438658031478,0.4911938076891744,0.38453601859506703,0.20027961948936368,0.22685641736188292,0.17041977942916053,0.20630317746273522,0.3706993989185242,0.43315959482461813,0.41218231873701905,0.47045520311967987,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.05609335192411037,-0.010274124275794947
2016-03-02,40,0,nested_purged_development_oos,Bull,Sideway,0.27210232844857896,0.26884579240622175,0.4205836549632329,0.34733646562980913,0.13994452760580023,0.18181713496638552,0.16736948898238796,0.20200060699758354,0.3073140165881882,0.38381774196396906,0.21536022136573355,0.3938945168506909,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.03699694657707471,-0.025507599623323378
2016-03-03,40,0,nested_purged_development_oos,Bull,Sideway,0.22312287359298638,0.23716116981450358,0.40514775784031876,0.3368505930941722,0.18499958396093333,0.2124109550420338,0.18672978460576162,0.21357728204929044,0.3717293685666949,0.4259882370913243,0.20840088425562778,0.39058262387565434,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.047888954324088115,-0.025875836561649018
2016-03-04,40,0,nested_purged_development_oos,Bull,Sideway,0.2524901224363963,0.2543570346365968,0.37886105324907476,0.32293248548629894,0.18950726702966636,0.2148516725377951,0.17914155728486264,0.20785880733930906,0.368648824314529,0.4227104798771042,0.2521440000287743,0.4103779039588932,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.04335899847825797,-0.03157495341719656
2016-03-07,40,0,nested_purged_development_oos,Bull,Sideway,0.2290835553472688,0.2387019407289414,0.3230927373869466,0.2922126794585339,0.265097922783057,0.26011019081114384,0.18272578448272755,0.20897518900138082,0.4478237072657846,0.4690853798125246,0.4724458956657264,0.490807019944376,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.04298833773001673,-0.03601032182247277
2016-03-08,40,0,nested_purged_development_oos,Bull,Sideway,0.19628503042776285,0.2187419132195726,0.35390877279957733,0.309401690294622,0.18218317504858056,0.20935608432117334,0.2676230217240793,0.262500312164632,0.44980619677265987,0.47185639648580535,0.45089479269205274,0.48358456661799226,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.05387213818761907,-0.03342106491716401
2016-03-09,40,0,nested_purged_development_oos,Bull,Sideway,0.17247231923997086,0.20446691485914542,0.3887185206729702,0.3297771732928506,0.15298028766040936,0.190539682902012,0.2858288724266496,0.27521622894599196,0.43880916008705895,0.46575591184800397,0.536005633984754,0.5120203719622025,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.054693952912989854,-0.028187368980439022
2016-03-10,40,0,nested_purged_development_oos,Bull,Sideway,0.2848236827028844,0.2779173117405845,0.4282912071240062,0.3532882272152573,0.10992658370410471,0.15874350788096125,0.17695852646900478,0.21005095316319697,0.28688511017310947,0.36879446104415825,0.38083761131378857,0.4595887960590484,0.4,0.29,0,1,1.6999999999999997,3.0,0,0.04935970075647318,-0.03550689765963284
2016-03-11,40,0,nested_purged_development_oos,Bull,Sideway,0.2975012272494984,0.28172164316065157,0.36001390804962485,0.31516940105408375,0.1228366857610121,0.16743388227239217,0.2196481789398647,0.23567507351287256,0.3424848647008768,0.40310895578526473,0.439450193798319,0.47972830886722356,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.06179987164134552,-0.03784827077327286
2016-03-14,40,0,nested_purged_development_oos,Bull,Sideway,0.24855904251344993,0.252555455795348,0.3855776599488826,0.32698122099562454,0.15385468778099323,0.19046547500220642,0.2120086097566743,0.22999784820682095,0.36586329753766755,0.42046332320902735,0.3973786128732748,0.46535563475213604,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.05738907572524819,-0.039094765169631916
2016-03-15,40,0,nested_purged_development_oos,Bull,Sideway,0.16176604354858926,0.19751315166959563,0.40725585512602075,0.3399903506859657,0.1515677320314692,0.19009047903424864,0.2794103692939207,0.27240601861019,0.43097810132538994,0.4624964976444386,0.4302587727410092,0.4766174476108109,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.062103236448045974,-0.03225457947477571
2016-03-16,40,0,nested_purged_development_oos,Bull,Sideway,0.2471276624232648,0.25115196363893955,0.3664383071883673,0.31664423261700775,0.15218453248088654,0.18883528096933816,0.23424949790748145,0.24336852277471463,0.386434030388368,0.43220380374405276,0.31208847326454425,0.43451388539736574,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.06492618057819717,-0.037519075479525314
2016-03-17,40,0,nested_purged_development_oos,Bull,Sideway,0.26377491375768697,0.2595196617375049,0.3255068929530808,0.2936918227590233,0.1751649966726699,0.20398121282738768,0.2355531966165624,0.24280730267608408,0.4107181932892323,0.44678851550347176,0.31828495467955414,0.4368667062813428,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.07560014284852784,-0.04130692603857849
2016-03-18,40,0,nested_purged_development_oos,Bull,Stress,0.2632756261554884,0.2585514314603577,0.2623297068990762,0.2580045878833688,0.1850730875636043,0.21013931339660366,0.2893215793818311,0.2733046672596699,0.4743946669454354,0.4834439806562736,0.30543991516602037,0.43196416727849385,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.07786819197020366,-0.03535061102963611
2016-03-21,40,0,nested_purged_development_oos,Bull,Stress,0.20418645245030764,0.22440623080674998,0.25460878507903667,0.25551428332457027,0.16817027127869705,0.2001980275180099,0.3730344911919586,0.31988145835066983,0.5412047624706556,0.5200794858686797,0.6021284101092118,0.534473668566062,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.07881741429384959,-0.029166407153712506
2016-03-22,40,0,nested_purged_development_oos,Bull,Stress,0.2291422503397128,0.2419928725186524,0.298199297767579,0.2825514504019629,0.11400814371778772,0.16049728596944063,0.35865030817492044,0.3149583911099441,0.47265845189270816,0.47545567707938474,0.4695411330061365,0.48983585761260406,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.07408169796504546,-0.02678707819133847
2016-03-23,40,0,nested_purged_development_oos,Bull,Sideway,0.2831369134349405,0.27452774696358917,0.3098834691384658,0.2894984190313621,0.09768616584380169,0.14679978010515687,0.309293451582792,0.2891740538998919,0.40697961742659367,0.4359738340050488,0.5710821196584757,0.5238375431938213,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.061280492057452146,-0.03342106491716401
2016-03-24,40,0,nested_purged_development_oos,Bull,Stress,0.21587650146595508,0.23440092375730845,0.21717629076525377,0.23523008847435836,0.13511412929617822,0.17793063477028678,0.431833078472613,0.35243835299804643,0.5669472077687912,0.5303689877683332,0.7122898249377211,0.5749746364157732,0.4,0.29,1,1,1.6999999999999997,3.0,0,0.06931758890972622,-0.026349084894393766
