date,horizon,fold,model,actual_risk_off,probability,threshold,alert,forward_return,future_mae,evaluation_scope
2025-08-01,20,-1,multiclass_probability_sum,0,0.4593487294723041,0.46,0,0.11784173991955602,0.02181736335846301,post_selection_legacy_audit
2025-08-04,20,-1,multiclass_probability_sum,0,0.4268415218289031,0.46,0,0.09548327513894558,0.01233050018829957,post_selection_legacy_audit
2025-08-05,20,-1,multiclass_probability_sum,0,0.4394707859327815,0.46,0,0.09202898456642895,0.017021360303685944,post_selection_legacy_audit
2025-08-06,20,-1,multiclass_probability_sum,0,0.42097192445746046,0.46,0,0.05757171815021452,0.005133871939157273,post_selection_legacy_audit
2025-08-07,20,-1,multiclass_probability_sum,0,0.4383531815919837,0.46,0,0.02664878218224161,0.00198310009539902,post_selection_legacy_audit
2025-08-08,20,-1,multiclass_probability_sum,0,0.4417176744414131,0.46,0,0.03250789773075726,0.007486339929092992,post_selection_legacy_audit
2025-08-11,20,-1,multiclass_probability_sum,0,0.44839996734821336,0.46,0,0.028642872624890483,0.007088776299293459,post_selection_legacy_audit
2025-08-12,20,-1,multiclass_probability_sum,0,0.4672513120933839,0.46,1,0.030333283948111703,0.002099497016326832,post_selection_legacy_audit
2025-08-13,20,-1,multiclass_probability_sum,0,0.48566695472897226,0.46,1,0.033954086077970985,0.0015066827005539287,post_selection_legacy_audit
2025-08-14,20,-1,multiclass_probability_sum,0,0.47303616234814705,0.46,1,0.026589329801545783,-0.016382728025047907,post_selection_legacy_audit
2025-08-15,20,-1,multiclass_probability_sum,0,0.5128532928754582,0.46,1,0.030749349438540532,-0.009845857783062033,post_selection_legacy_audit
2025-08-18,20,-1,multiclass_probability_sum,0,0.5087840478340095,0.46,1,0.02092392215160809,-0.013746216943512248,post_selection_legacy_audit
2025-08-19,20,-1,multiclass_probability_sum,0,0.5061971393943319,0.46,1,0.006615717421585977,-0.024583351240060104,post_selection_legacy_audit
2025-08-20,20,-1,multiclass_probability_sum,0,0.472061793372765,0.46,1,-0.0034547338286694805,-0.030706508117799663,post_selection_legacy_audit
2025-08-21,20,-1,multiclass_probability_sum,1,0.4857042564139689,0.46,1,-0.03223803985414882,-0.04481023913815643,post_selection_legacy_audit
2025-08-22,20,-1,multiclass_probability_sum,0,0.5031296569349489,0.46,1,-0.006224244581114931,-0.01929190065888686,post_selection_legacy_audit
2025-08-25,20,-1,multiclass_probability_sum,0,0.5149763358632116,0.46,1,0.026552153021057387,0.006484386141575256,post_selection_legacy_audit
2025-08-26,20,-1,multiclass_probability_sum,0,0.4394031973932129,0.46,0,-0.000923892894149898,-0.026184913611145572,post_selection_legacy_audit
2025-08-27,20,-1,multiclass_probability_sum,0,0.4529240282097272,0.46,0,-0.00724771282832988,-0.02926836988171607,post_selection_legacy_audit
2025-08-28,20,-1,multiclass_probability_sum,0,0.4348170056587899,0.46,0,-0.008591949705004407,-0.034087024021342574,post_selection_legacy_audit
2025-08-29,20,-1,multiclass_probability_sum,0,0.43277980893493795,0.46,0,-0.012267230399861875,-0.034889861947708586,post_selection_legacy_audit
2025-09-03,20,-1,multiclass_probability_sum,0,0.450699092801494,0.46,0,-0.009712150691200638,-0.03434876052556121,post_selection_legacy_audit
2025-09-04,20,-1,multiclass_probability_sum,0,0.44980878475714714,0.46,0,-0.02602714846728322,-0.04322497014134424,post_selection_legacy_audit
2025-09-05,20,-1,multiclass_probability_sum,0,0.4931458743685757,0.46,1,-0.012768866945507619,-0.02578906402881577,post_selection_legacy_audit
2025-09-08,20,-1,multiclass_probability_sum,0,0.5375031149438869,0.46,1,0.042759139406371986,0.006087813142432324,post_selection_legacy_audit
2025-09-09,20,-1,multiclass_probability_sum,0,0.48407213658640813,0.46,1,0.028882830678738147,-0.0017544025014824592,post_selection_legacy_audit
2025-09-10,20,-1,multiclass_probability_sum,0,0.465081307342211,0.46,1,0.03266889144708027,-0.005375717324708605,post_selection_legacy_audit
2025-09-11,20,-1,multiclass_probability_sum,0,0.45844107226360375,0.46,0,0.03480859507104505,-0.014154904947223474,post_selection_legacy_audit
2025-09-12,20,-1,multiclass_probability_sum,0,0.4564815092042209,0.46,0,0.0470332466067686,-0.019875204093409475,post_selection_legacy_audit
2025-09-15,20,-1,multiclass_probability_sum,0,0.4521145830788439,0.46,0,0.046512461880487944,-0.03039985854258606,post_selection_legacy_audit
2025-09-16,20,-1,multiclass_probability_sum,0,0.4952734124092514,0.46,1,0.04658653622669088,-0.028023007937595,post_selection_legacy_audit
2025-09-17,20,-1,multiclass_probability_sum,0,0.5099942689256145,0.46,1,0.05074406131709721,-0.022097939811112945,post_selection_legacy_audit
2025-09-18,20,-1,multiclass_probability_sum,0,0.5150981899612045,0.46,1,0.05926507439351117,-0.018626869377638345,post_selection_legacy_audit
2025-09-19,20,-1,multiclass_probability_sum,0,0.5139120434114129,0.46,1,0.04282310198849227,-0.014679575005122597,post_selection_legacy_audit
2025-09-22,20,-1,multiclass_probability_sum,0,0.5191714810343655,0.46,1,0.0012106835113789185,0.0004954567937644783,post_selection_legacy_audit
2025-09-23,20,-1,multiclass_probability_sum,0,0.5032845557792945,0.46,1,0.017079922525718955,0.0007152267176145217,post_selection_legacy_audit
2025-09-24,20,-1,multiclass_probability_sum,0,0.49179755669693714,0.46,1,0.012614227381286196,-0.012769270225670976,post_selection_legacy_audit
2025-09-25,20,-1,multiclass_probability_sum,0,0.5146193140069878,0.46,1,0.01250780513085032,-0.017962524063184337,post_selection_legacy_audit
2025-09-26,20,-1,multiclass_probability_sum,0,0.5502916150193602,0.46,1,0.013445661130812695,-0.014722160399574982,post_selection_legacy_audit
2025-09-29,20,-1,multiclass_probability_sum,0,0.5267820188616903,0.46,1,-0.008400119293907153,-0.01819657766252689,post_selection_legacy_audit
2025-09-30,20,-1,multiclass_probability_sum,0,0.5173883801181648,0.46,1,0.011250193457992429,-0.015324134894035488,post_selection_legacy_audit
2025-10-01,20,-1,multiclass_probability_sum,0,0.4914448695228204,0.46,1,0.012402871116661301,-0.017338113180549362,post_selection_legacy_audit
2025-10-02,20,-1,multiclass_probability_sum,0,0.5608785590331844,0.46,1,0.010149743392516751,-0.00989932502024977,post_selection_legacy_audit
2025-10-03,20,-1,multiclass_probability_sum,0,0.5423570733476422,0.46,1,-0.0037559358346750922,-0.005721700429496892,post_selection_legacy_audit
2025-10-06,20,-1,multiclass_probability_sum,1,0.5213168510596307,0.46,1,-0.04740510198858651,-0.04740510198858651,post_selection_legacy_audit
2025-10-07,20,-1,multiclass_probability_sum,0,0.5250847478559427,0.46,1,-0.019969021011865786,-0.04137100890486742,post_selection_legacy_audit
2025-10-08,20,-1,multiclass_probability_sum,0,0.5274190026632997,0.46,1,-0.02561642372808968,-0.048778384496435526,post_selection_legacy_audit
2025-10-09,20,-1,multiclass_probability_sum,1,0.5496763395289753,0.46,1,-0.043965152672778715,-0.0596972757429152,post_selection_legacy_audit
2025-10-10,20,-1,multiclass_probability_sum,1,0.5436273058132828,0.46,1,-0.0887738360365352,-0.0887738360365352,post_selection_legacy_audit
2025-10-13,20,-1,multiclass_probability_sum,1,0.5743484032648426,0.46,1,-0.11045211594271434,-0.11045211594271434,post_selection_legacy_audit
2025-10-14,20,-1,multiclass_probability_sum,1,0.5944731217385433,0.46,1,-0.09991401755499255,-0.1081493396839264,post_selection_legacy_audit
2025-10-15,20,-1,multiclass_probability_sum,1,0.6001110346581112,0.46,1,-0.07442788889932173,-0.10638179664785062,post_selection_legacy_audit
2025-10-16,20,-1,multiclass_probability_sum,1,0.5983156627013915,0.46,1,-0.07973523968881142,-0.11143173929078995,post_selection_legacy_audit
2025-10-17,20,-1,multiclass_probability_sum,1,0.5802286607738486,0.46,1,-0.05688492296850726,-0.0910424725132552,post_selection_legacy_audit
2025-10-20,20,-1,multiclass_probability_sum,0,0.5762338432644761,0.46,1,0.010933454402761498,-0.03475047903101931,post_selection_legacy_audit
2025-10-21,20,-1,multiclass_probability_sum,0,0.523479171617671,0.46,1,-0.002112327203041048,-0.05111517483912362,post_selection_legacy_audit
2025-10-22,20,-1,multiclass_probability_sum,0,0.431858609096962,0.46,0,-0.01773149386049075,-0.06013397663797645,post_selection_legacy_audit
2025-10-23,20,-1,multiclass_probability_sum,0,0.4301457414381116,0.46,0,-0.018588351727537773,-0.06522080822505395,post_selection_legacy_audit
2025-10-24,20,-1,multiclass_probability_sum,0,0.4253296573647032,0.46,0,-0.016926149499368433,-0.06291830056140693,post_selection_legacy_audit
2025-10-27,20,-1,multiclass_probability_sum,0,0.45135713808712963,0.46,0,0.009299815257380483,-0.04454693739963916,post_selection_legacy_audit
2025-10-28,20,-1,multiclass_probability_sum,0,0.3899136188125413,0.46,0,-0.01205692185704243,-0.06132480738304725,post_selection_legacy_audit
2025-10-29,20,-1,multiclass_probability_sum,0,0.40444945573470625,0.46,0,-0.003249967954657269,-0.06449146332823004,post_selection_legacy_audit
2025-10-30,20,-1,multiclass_probability_sum,0,0.41894219217420037,0.46,0,0.008795813277115773,-0.054799547443785804,post_selection_legacy_audit
2025-10-31,20,-1,multiclass_probability_sum,0,0.412805382335003,0.46,0,0.030831351812584385,-0.036716243625841076,post_selection_legacy_audit
2025-11-03,20,-1,multiclass_probability_sum,0,0.4457212324942196,0.46,0,0.051037541215489805,-0.02280601979499367,post_selection_legacy_audit
2025-11-04,20,-1,multiclass_probability_sum,0,0.40593262722001344,0.46,0,0.038638957487753894,-0.044208007687995265,post_selection_legacy_audit
2025-11-05,20,-1,multiclass_probability_sum,0,0.42475240757575394,0.46,0,0.045409465501688374,-0.04596798056333951,post_selection_legacy_audit
2025-11-06,20,-1,multiclass_probability_sum,0,0.45382103729713064,0.46,0,0.05599294330670924,-0.038538142865130104,post_selection_legacy_audit
2025-11-07,20,-1,multiclass_probability_sum,0,0.4271175804142021,0.46,0,0.08520247532560543,-0.011674410183283227,post_selection_legacy_audit
2025-11-10,20,-1,multiclass_probability_sum,0,0.4464356099426049,0.46,0,0.10398408955130138,0.008235322128933896,post_selection_legacy_audit
2025-11-11,20,-1,multiclass_probability_sum,0,0.4298446232768724,0.46,0,0.09199545316245682,0.02346117747304481,post_selection_legacy_audit
2025-11-12,20,-1,multiclass_probability_sum,0,0.4183700018395646,0.46,0,0.05201062311320343,-0.00025740814655039,post_selection_legacy_audit
2025-11-13,20,-1,multiclass_probability_sum,0,0.4435106275061667,0.46,0,0.040517922403777405,0.002461049942769355,post_selection_legacy_audit
2025-11-14,20,-1,multiclass_probability_sum,0,0.430007710016581,0.46,0,0.006964550520779839,0.006964550520779839,post_selection_legacy_audit
2025-11-17,20,-1,multiclass_probability_sum,0,0.42211627689897524,0.46,0,-0.005096316663190173,-0.005096316663190173,post_selection_legacy_audit
2025-11-18,20,-1,multiclass_probability_sum,0,0.4451115229908233,0.46,0,0.011536170583757988,-0.00841523086549201,post_selection_legacy_audit
2025-11-19,20,-1,multiclass_probability_sum,0,0.47917755731246037,0.46,1,0.014843801528798897,-0.0018148660068952088,post_selection_legacy_audit
2025-11-20,20,-1,multiclass_probability_sum,0,0.4371341604644275,0.46,0,0.012595539414025778,-0.006044839726925592,post_selection_legacy_audit
2025-11-21,20,-1,multiclass_probability_sum,0,0.44935050579506836,0.46,0,0.029401624881413683,-0.005404534291447895,post_selection_legacy_audit
2025-11-24,20,-1,multiclass_probability_sum,0,0.45377259031622885,0.46,0,0.04859087276676873,-0.013259135886429034,post_selection_legacy_audit
2025-11-25,20,-1,multiclass_probability_sum,0,0.490877090240622,0.46,1,0.0651590523871565,-0.008680268755414267,post_selection_legacy_audit
2025-11-26,20,-1,multiclass_probability_sum,0,0.42477407720433674,0.46,0,0.059188324162069185,-0.02065387860298227,post_selection_legacy_audit
2025-11-27,20,-1,multiclass_probability_sum,0,0.44051781374164695,0.46,0,0.03415978279396586,-0.023007743950310924,post_selection_legacy_audit
2025-11-28,20,-1,multiclass_probability_sum,0,0.4335980145431742,0.46,0,0.02269163865187276,-0.026959978667834977,post_selection_legacy_audit
2025-12-01,20,-1,multiclass_probability_sum,0,0.41061674076866106,0.46,0,0.03076756286013828,-0.03325594423989299,post_selection_legacy_audit
2025-12-02,20,-1,multiclass_probability_sum,0,0.42153515054994734,0.46,0,0.028613072664742074,-0.04225934840515869,post_selection_legacy_audit
2025-12-03,20,-1,multiclass_probability_sum,0,0.4519777868662841,0.46,0,0.029988653256781305,-0.050789829294437296,post_selection_legacy_audit
2025-12-04,20,-1,multiclass_probability_sum,0,0.46585379441067143,0.46,1,0.029023718405873217,-0.053943469401248785,post_selection_legacy_audit
2025-12-05,20,-1,multiclass_probability_sum,0,0.47415929672548873,0.46,1,0.04214150123279375,-0.056289268738298114,post_selection_legacy_audit
2025-12-08,20,-1,multiclass_probability_sum,0,0.46350258678983863,0.46,1,0.05967493915045854,-0.06339647278071088,post_selection_legacy_audit
2025-12-09,20,-1,multiclass_probability_sum,0,0.47488774918175514,0.46,1,0.060189201201835504,-0.05964315852080008,post_selection_legacy_audit
2025-12-10,20,-1,multiclass_probability_sum,0,0.47837044311696925,0.46,1,0.08308371352141207,-0.04337691409114172,post_selection_legacy_audit
2025-12-11,20,-1,multiclass_probability_sum,0,0.509956698151118,0.46,1,0.0998695718121415,-0.03162680523516532,post_selection_legacy_audit
2025-12-12,20,-1,multiclass_probability_sum,0,0.5328513212567323,0.46,1,0.1445061427467364,-0.0005344832949372659,post_selection_legacy_audit
2025-12-15,20,-1,multiclass_probability_sum,0,0.4945634672842618,0.46,1,0.140569102778932,0.01665866753569394,post_selection_legacy_audit
2025-12-16,20,-1,multiclass_probability_sum,0,0.46684705145669014,0.46,1,0.10484822971959373,-0.003292733913555967,post_selection_legacy_audit
2025-12-17,20,-1,multiclass_probability_sum,0,0.4966268565831419,0.46,1,0.11579605866893906,0.001981711605257496,post_selection_legacy_audit
2025-12-18,20,-1,multiclass_probability_sum,0,0.48098934630450046,0.46,1,0.12306298014901038,0.01616578003191025,post_selection_legacy_audit
2025-12-19,20,-1,multiclass_probability_sum,0,0.4368705044607125,0.46,0,0.1054144949907956,0.014845458146846057,post_selection_legacy_audit
2025-12-22,20,-1,multiclass_probability_sum,0,0.4052852739141819,0.46,0,0.07395702918825456,-0.01219839133348996,post_selection_legacy_audit
2025-12-23,20,-1,multiclass_probability_sum,0,0.4212777112335775,0.46,0,0.06052935247050298,-0.024187703822862994,post_selection_legacy_audit
2025-12-24,20,-1,multiclass_probability_sum,0,0.42199040124591247,0.46,0,0.04816442121286914,-0.0301905854453436,post_selection_legacy_audit
2025-12-25,20,-1,multiclass_probability_sum,0,0.397596216240089,0.46,0,0.056263565472331516,-0.007515909424569065,post_selection_legacy_audit
2025-12-26,20,-1,multiclass_probability_sum,0,0.38824523231003594,0.46,0,0.05658335868787933,0.014371889780323605,post_selection_legacy_audit
2025-12-29,20,-1,multiclass_probability_sum,0,0.3715615080164211,0.46,0,0.027024341499372745,0.006848913969869384,post_selection_legacy_audit
2025-12-30,20,-1,multiclass_probability_sum,0,0.40538790888276316,0.46,0,0.026847849731887394,0.009906061481318014,post_selection_legacy_audit
2025-12-31,20,-1,multiclass_probability_sum,0,0.4328719952946529,0.46,0,0.02465857892204924,0.002188705255903206,post_selection_legacy_audit
2026-01-05,20,-1,multiclass_probability_sum,0,0.4557050156098347,0.46,0,0.010069906227869217,0.008080660792281973,post_selection_legacy_audit
2026-01-06,20,-1,multiclass_probability_sum,0,0.4423678141884827,0.46,0,-0.001581411311839685,-0.007382921371687791,post_selection_legacy_audit
2026-01-07,20,-1,multiclass_probability_sum,1,0.4419174308848308,0.46,0,-0.03841140590442672,-0.03841140590442672,post_selection_legacy_audit
2026-01-08,20,-1,multiclass_probability_sum,1,0.49736945133031174,0.46,1,-0.040136003964333075,-0.040136003964333075,post_selection_legacy_audit
2026-01-09,20,-1,multiclass_probability_sum,1,0.5147053128249208,0.46,1,-0.062066784955791876,-0.062066784955791876,post_selection_legacy_audit
2026-01-12,20,-1,multiclass_probability_sum,1,0.5164689432902084,0.46,1,-0.06748426706266562,-0.06748426706266562,post_selection_legacy_audit
2026-01-13,20,-1,multiclass_probability_sum,1,0.500793467753774,0.46,1,-0.08147880604568887,-0.08147880604568887,post_selection_legacy_audit
2026-01-14,20,-1,multiclass_probability_sum,1,0.5307687721592143,0.46,1,-0.05288814848618619,-0.07700728278294738,post_selection_legacy_audit
2026-01-15,20,-1,multiclass_probability_sum,0,0.5322479470564923,0.46,1,-0.027569844164746147,-0.06123781117285892,post_selection_legacy_audit
2026-01-16,20,-1,multiclass_probability_sum,1,0.5336133134199098,0.46,1,-0.029727671235078613,-0.06889290620864841,post_selection_legacy_audit
2026-01-19,20,-1,multiclass_probability_sum,0,0.502892883608903,0.46,1,-0.019405783150769587,-0.07814153929397712,post_selection_legacy_audit
2026-01-20,20,-1,multiclass_probability_sum,0,0.537895806321097,0.46,1,-0.01390993874567075,-0.07665883416767261,post_selection_legacy_audit
2026-01-21,20,-1,multiclass_probability_sum,0,0.563177800100485,0.46,1,-0.0130956000175257,-0.0722452178454676,post_selection_legacy_audit
2026-01-22,20,-1,multiclass_probability_sum,0,0.58040065848235,0.46,1,-0.001642582039913298,-0.07080685361708897,post_selection_legacy_audit
2026-01-23,20,-1,multiclass_probability_sum,0,0.5988482862871263,0.46,1,0.005086491804340233,-0.06444480398193579,post_selection_legacy_audit
2026-01-26,20,-1,multiclass_probability_sum,0,0.5741002824088179,0.46,1,0.0012900360072115957,-0.04986927222062367,post_selection_legacy_audit
2026-01-27,20,-1,multiclass_probability_sum,0,0.578873713576719,0.46,1,-0.009529004709536451,-0.042673156011602396,post_selection_legacy_audit
2026-01-28,20,-1,multiclass_probability_sum,0,0.5707984224565917,0.46,1,0.008483473409562754,-0.02748602860341914,post_selection_legacy_audit
2026-01-29,20,-1,multiclass_probability_sum,0,0.5404156576374519,0.46,1,-0.003571146533335729,-0.03415845080580344,post_selection_legacy_audit
2026-01-30,20,-1,multiclass_probability_sum,1,0.5490891898625548,0.46,1,-0.03403277666110692,-0.04187524147728324,post_selection_legacy_audit
2026-02-02,20,-1,multiclass_probability_sum,1,0.5520025341248971,0.46,1,-0.08892650257944312,-0.08892650257944312,post_selection_legacy_audit
2026-02-03,20,-1,multiclass_probability_sum,1,0.5483354020959974,0.46,1,-0.07835806813983506,-0.09273876720370407,post_selection_legacy_audit
2026-02-04,20,-1,multiclass_probability_sum,1,0.5165163461393261,0.46,1,-0.035852773310750506,-0.08054941457119458,post_selection_legacy_audit
2026-02-05,20,-1,multiclass_probability_sum,1,0.5265182101829864,0.46,1,-0.041785259001697016,-0.07558576430275467,post_selection_legacy_audit
2026-02-06,20,-1,multiclass_probability_sum,1,0.5400479943007268,0.46,1,-0.034333983435170384,-0.06028325120121382,post_selection_legacy_audit
2026-02-09,20,-1,multiclass_probability_sum,1,0.49568222903693093,0.46,1,-0.03574015193116781,-0.059901518529093055,post_selection_legacy_audit
2026-02-10,20,-1,multiclass_probability_sum,1,0.4968465013389586,0.46,1,-0.025253050787575587,-0.05945122854043672,post_selection_legacy_audit
2026-02-11,20,-1,multiclass_probability_sum,1,0.5258387890511049,0.46,1,-0.04730449980390275,-0.08357036283719788,post_selection_legacy_audit
2026-02-12,20,-1,multiclass_probability_sum,1,0.48946083802609375,0.46,1,-0.06546760921462784,-0.09311919554854949,post_selection_legacy_audit
2026-02-13,20,-1,multiclass_probability_sum,1,0.4551171961303251,0.46,0,-0.10163409896152552,-0.10163409896152552,post_selection_legacy_audit
2026-02-23,20,-1,multiclass_probability_sum,1,0.4472052167592987,0.46,0,-0.15618215902519092,-0.15618215902519092,post_selection_legacy_audit
2026-02-24,20,-1,multiclass_probability_sum,1,0.46122291667914483,0.46,1,-0.14547236131657382,-0.16019529830398527,post_selection_legacy_audit
2026-02-25,20,-1,multiclass_probability_sum,1,0.5227167957884321,0.46,1,-0.11533896934832545,-0.15659602070992537,post_selection_legacy_audit
2026-02-26,20,-1,multiclass_probability_sum,1,0.5128556724382805,0.46,1,-0.13356483423774915,-0.16661067445915903,post_selection_legacy_audit
2026-02-27,20,-1,multiclass_probability_sum,1,0.5388539461731489,0.46,1,-0.11694842422054066,-0.16697769866825943,post_selection_legacy_audit
2026-03-02,20,-1,multiclass_probability_sum,1,0.5191246736250374,0.46,1,-0.10472875238557941,-0.14860571110981863,post_selection_legacy_audit
2026-03-03,20,-1,multiclass_probability_sum,1,0.526226623898699,0.46,1,-0.0795515075662473,-0.1305905541840494,post_selection_legacy_audit
2026-03-04,20,-1,multiclass_probability_sum,1,0.5032141929604802,0.46,1,-0.06553520267800579,-0.1334159048949655,post_selection_legacy_audit
2026-03-05,20,-1,multiclass_probability_sum,1,0.5333389186923653,0.46,1,-0.0649267613359264,-0.12803370715445106,post_selection_legacy_audit
2026-03-06,20,-1,multiclass_probability_sum,1,0.5448166907351218,0.46,1,-0.04856279387556896,-0.1052888676981598,post_selection_legacy_audit
2026-03-09,20,-1,multiclass_probability_sum,0,0.4820981989603318,0.46,1,0.013342426083839853,-0.03799517434154672,post_selection_legacy_audit
2026-03-10,20,-1,multiclass_probability_sum,0,0.4449546016279299,0.46,0,0.00048296649687992537,-0.052375873405415684,post_selection_legacy_audit
2026-03-11,20,-1,multiclass_probability_sum,0,0.4090978724773744,0.46,0,0.016190247730878363,-0.0826918156019908,post_selection_legacy_audit
2026-03-12,20,-1,multiclass_probability_sum,0,0.4303803914547881,0.46,0,0.015709970283707707,-0.07179567964260421,post_selection_legacy_audit
2026-03-13,20,-1,multiclass_probability_sum,0,0.4259999837344413,0.46,0,0.03120175114326458,-0.06394444210759008,post_selection_legacy_audit
2026-03-16,20,-1,multiclass_probability_sum,0,0.4104578467399384,0.46,0,0.03809658967952747,-0.062156540939471996,post_selection_legacy_audit
2026-03-17,20,-1,multiclass_probability_sum,0,0.41716952169348825,0.46,0,0.03750360629767815,-0.0721933520944078,post_selection_legacy_audit
2026-03-18,20,-1,multiclass_probability_sum,0,0.405490540857829,0.46,0,0.04941707876889507,-0.07426103737484188,post_selection_legacy_audit
2026-03-19,20,-1,multiclass_probability_sum,0,0.40248631345550523,0.46,0,0.06862673477259366,-0.06564676067546825,post_selection_legacy_audit
2026-03-20,20,-1,multiclass_probability_sum,0,0.41451241905157366,0.46,0,0.09783321227342799,-0.03497753889402757,post_selection_legacy_audit
2026-03-23,20,-1,multiclass_probability_sum,0,0.43870845178749573,0.46,0,0.14372408999519148,0.014722936987411474,post_selection_legacy_audit
2026-03-24,20,-1,multiclass_probability_sum,0,0.4067834789575313,0.46,0,0.12702326869850658,0.018322903233998298,post_selection_legacy_audit
2026-03-25,20,-1,multiclass_probability_sum,0,0.3820969978565225,0.46,0,0.11339717416499114,-0.008211211140190055,post_selection_legacy_audit
2026-03-26,20,-1,multiclass_probability_sum,0,0.3957652101109004,0.46,0,0.12861549080118062,0.010831118502829444,post_selection_legacy_audit
2026-03-27,20,-1,multiclass_probability_sum,0,0.3435067197308857,0.46,0,0.10246356889378379,-0.006152315723479423,post_selection_legacy_audit
2026-03-30,20,-1,multiclass_probability_sum,0,0.3798949381313099,0.46,0,0.12071000569152861,0.007162087893562965,post_selection_legacy_audit
2026-03-31,20,-1,multiclass_probability_sum,0,0.3907216338890124,0.46,0,0.1018907618193004,0.0002985538075845154,post_selection_legacy_audit
2026-04-01,20,-1,multiclass_probability_sum,0,0.386540870589396,0.46,0,0.08502753217802957,-0.016543101791573093,post_selection_legacy_audit
2026-04-02,20,-1,multiclass_probability_sum,0,0.41876413348831565,0.46,0,0.10095211571911064,-0.011769345393138054,post_selection_legacy_audit
2026-04-03,20,-1,multiclass_probability_sum,0,0.42826326438851015,0.46,0,0.1160158797224832,-0.005388473397204135,post_selection_legacy_audit
2026-04-06,20,-1,multiclass_probability_sum,0,0.44339325873653324,0.46,0,0.13077758796461902,0.0015212394769091686,post_selection_legacy_audit
2026-04-07,20,-1,multiclass_probability_sum,0,0.42147262715423034,0.46,0,0.13258238087106058,0.03464681002401616,post_selection_legacy_audit
2026-04-08,20,-1,multiclass_probability_sum,0,0.4632168947269183,0.46,1,0.07613099795681527,-0.011376413406557383,post_selection_legacy_audit
2026-04-09,20,-1,multiclass_probability_sum,0,0.4679972892521373,0.46,1,0.09045742140456396,0.007640543324542865,post_selection_legacy_audit
2026-04-10,20,-1,multiclass_probability_sum,0,0.44784638575457203,0.46,0,0.08137983529783921,0.005106937368144686,post_selection_legacy_audit
2026-04-13,20,-1,multiclass_probability_sum,0,0.40046362687326237,0.46,0,0.09044217492849974,0.009443827773086586,post_selection_legacy_audit
2026-04-14,20,-1,multiclass_probability_sum,0,0.36949147202419425,0.46,0,0.07899161926692816,0.013981157751651162,post_selection_legacy_audit
2026-04-15,20,-1,multiclass_probability_sum,0,0.3935525130634887,0.46,0,0.06830436454385112,0.009132635023718399,post_selection_legacy_audit
2026-04-16,20,-1,multiclass_probability_sum,0,0.37460596975468374,0.46,0,0.049893007915270626,-0.0014627442806062043,post_selection_legacy_audit
2026-04-17,20,-1,multiclass_probability_sum,0,0.4040303512969069,0.46,0,0.051512567384271915,0.008935454518462518,post_selection_legacy_audit
2026-04-20,20,-1,multiclass_probability_sum,0,0.38680270193053357,0.46,0,0.03202201829769887,-0.0019778843092733644,post_selection_legacy_audit
2026-04-21,20,-1,multiclass_probability_sum,0,0.4213804384676383,0.46,0,0.023528214292139832,0.010746637655584378,post_selection_legacy_audit
2026-04-22,20,-1,multiclass_probability_sum,0,0.3977188492298769,0.46,0,0.015350270554402749,-0.0021613821850885177,post_selection_legacy_audit
2026-04-23,20,-1,multiclass_probability_sum,0,0.41159217398246595,0.46,0,0.007361787284497763,-0.009168487681087948,post_selection_legacy_audit
2026-04-24,20,-1,multiclass_probability_sum,0,0.43869458031429487,0.46,0,0.01134217517893661,0.00041539105348673076,post_selection_legacy_audit
2026-04-28,20,-1,multiclass_probability_sum,0,0.44036212290388577,0.46,0,-0.006508897136733293,-0.01167873002077865,post_selection_legacy_audit
2026-04-29,20,-1,multiclass_probability_sum,0,0.45815552320332337,0.46,0,0.005051670554796338,-2.1574042113354e-05,post_selection_legacy_audit
2026-05-04,20,-1,multiclass_probability_sum,0,0.47307802216180106,0.46,1,-0.005147905166311554,-0.005147905166311554,post_selection_legacy_audit
2026-05-05,20,-1,multiclass_probability_sum,0,0.45784390863275287,0.46,0,-0.02614351396017522,-0.02614351396017522,post_selection_legacy_audit
2026-05-06,20,-1,multiclass_probability_sum,1,0.4705719661997646,0.46,1,-0.03891915118265496,-0.03891915118265496,post_selection_legacy_audit
2026-05-07,20,-1,multiclass_probability_sum,1,0.49615855519587765,0.46,1,-0.04142218018318046,-0.04829238602758648,post_selection_legacy_audit
2026-05-08,20,-1,multiclass_probability_sum,1,0.49251729272258826,0.46,1,-0.040743248693253686,-0.051618418410937054,post_selection_legacy_audit
2026-05-11,20,-1,multiclass_probability_sum,1,0.5576150057083233,0.46,1,-0.05697099056192539,-0.05697099056192539,post_selection_legacy_audit
2026-05-12,20,-1,multiclass_probability_sum,1,0.5145977465898846,0.46,1,-0.05851458555705633,-0.05992100060311679,post_selection_legacy_audit
2026-05-13,20,-1,multiclass_probability_sum,1,0.49241423043537125,0.46,1,-0.05114996839538595,-0.058483957820934886,post_selection_legacy_audit
2026-05-14,20,-1,multiclass_probability_sum,1,0.47227138899249355,0.46,1,-0.06815075586933868,-0.07265323481974009,post_selection_legacy_audit
2026-05-15,20,-1,multiclass_probability_sum,1,0.5313869618508181,0.46,1,-0.07002118936681345,-0.07064650693125495,post_selection_legacy_audit
2026-05-18,20,-1,multiclass_probability_sum,1,0.5121437518822543,0.46,1,-0.06904881729437429,-0.07394040995982905,post_selection_legacy_audit
2026-05-19,20,-1,multiclass_probability_sum,1,0.5206379909854031,0.46,1,-0.056448022469285805,-0.06612443263557337,post_selection_legacy_audit
