date,horizon,fold,model,actual_risk_off,probability,threshold,alert,forward_return,future_mae
2020-03-03,20,2,multiclass_probability_sum,1,0.38137740381604884,0.46,0,-0.29584078135592223,-0.3008644728268095
2020-03-04,20,2,multiclass_probability_sum,1,0.4089603156918833,0.46,0,-0.26808237062719614,-0.2994711985196914
2020-03-02,20,2,multiclass_probability_sum,1,0.3972667833684209,0.46,0,-0.28928514163463015,-0.29390122132744195
2020-02-28,20,2,multiclass_probability_sum,1,0.384916466247106,0.46,0,-0.23697158879310576,-0.2913653039253633
2020-02-20,20,2,multiclass_probability_sum,1,0.37943979703734004,0.46,0,-0.2564211653722282,-0.2564211653722282
2020-03-10,20,2,multiclass_probability_sum,1,0.3376391241746355,0.46,0,-0.11299154811428287,-0.23937911531610864
2020-03-09,20,2,multiclass_probability_sum,1,0.394542563846333,0.46,0,-0.11236827339020633,-0.2369762306997983
2020-02-17,20,2,multiclass_probability_sum,1,0.35656925061870015,0.46,0,-0.22308471504216587,-0.22308471504216587
2020-02-19,20,2,multiclass_probability_sum,1,0.42418271735327523,0.46,0,-0.21690203395133387,-0.21941971258999862
2020-03-11,20,2,multiclass_probability_sum,1,0.2973603519522842,0.46,0,-0.064946977420964,-0.20765737860243288
2020-02-14,20,2,multiclass_probability_sum,1,0.38549697277407924,0.46,0,-0.20750562299895964,-0.20750562299895964
2020-02-13,20,2,multiclass_probability_sum,1,0.3584088255746598,0.46,0,-0.1985897656160261,-0.1985897656160261
2020-03-12,20,2,multiclass_probability_sum,1,0.38580814099842575,0.46,0,-0.014811787365578347,-0.15437386581903836
2021-01-12,20,2,multiclass_probability_sum,1,0.4020097760232433,0.46,0,-0.06707581771522907,-0.1522095092368541
2021-01-11,20,2,multiclass_probability_sum,1,0.43023906269070544,0.46,0,-0.08974878407969741,-0.14599201212354693
2020-02-12,20,2,multiclass_probability_sum,1,0.38176043898593787,0.46,0,-0.1447092124293791,-0.1447092124293791
2020-03-13,20,2,multiclass_probability_sum,1,0.3976336814128062,0.46,0,0.005250180628185085,-0.14461565170688745
2021-01-08,20,2,multiclass_probability_sum,1,0.4182740365947314,0.46,0,-0.0355480643807609,-0.13136950706877412
2021-01-22,20,2,multiclass_probability_sum,1,0.3117521371037233,0.46,0,0.0014473827599051786,-0.1305898868157041
2021-01-25,20,2,multiclass_probability_sum,1,0.3115894001298275,0.46,0,0.017107660602391814,-0.129964037504929
2021-01-21,20,2,multiclass_probability_sum,1,0.2454370570154573,0.46,0,0.001047372221911758,-0.12838481425739015
2020-03-16,20,2,multiclass_probability_sum,1,0.3203726812226065,0.46,0,0.025805414060385345,-0.12617364629826378
2020-03-18,20,2,multiclass_probability_sum,1,0.2902259917298639,0.46,0,0.043242623943414084,-0.12590618079971838
2020-03-17,20,2,multiclass_probability_sum,1,0.3208133315701263,0.46,0,0.04129280002997624,-0.12338850216105357
2021-01-07,20,2,multiclass_probability_sum,1,0.4022716689354352,0.46,0,-0.03905851133062791,-0.12173162472226316
